epoch,train_loss,train_od_loss,train_sc_loss,train_dc_loss,train_label_loss,train_box_loss,val_loss,val_od_loss,val_sc_loss,val_dc_loss,val_label_loss,val_box_loss,val_od_acc,val_sc_cube_joint_acc,val_sc_cube_sten_acc,val_sc_cube_plaq_acc,val_sc_vessel_sten_acc,val_od_sten_per_class_acc,val_sc_sten_acc,val_sc_plaq_acc
24,3.9810104402897637,1.7044534665863897,0.8236218282155756,0.6293133198984735,1.238998897215825,0.46545456706856686,6.215740384970645,2.195582169099802,1.5464260864682298,0.927306056906986,1.7344799430858489,0.4611022243558122,0.6433877944946289,0.83334881067276,0.8571229577064514,0.8581445217132568,0.6597325205802917,"[0.6238937973976135, 0.6925466060638428, 0.5519999861717224]","[0.9494966864585876, 0.4146507680416107, 0.49292710423469543]","[0.9494966864585876, 0.13636364042758942, 0.5550193190574646, 0.4678492248058319]"
25,3.971602034002627,1.7074611954098977,0.8122419597433701,0.6396569212133033,1.237269947795976,0.47019124915297167,6.347022738584071,2.2419870440967005,1.5631822623555667,0.9786711630552388,1.7736291453817123,0.4683578970789556,0.5170876383781433,0.7642552256584167,0.793647825717926,0.7949015498161316,0.5928677320480347,"[0.28761062026023865, 0.6024844646453857, 0.7120000123977661]","[0.8522226214408875, 0.5015332102775574, 0.5995647311210632]","[0.8522226214408875, 0.3761363625526428, 0.5892857313156128, 0.5521064400672913]"
26,3.8609503708821906,1.6400579845369663,0.7900047953527336,0.640882804233444,1.1681024544019947,0.4719555279868786,6.183171297746879,2.2089400825585384,1.533416216734255,0.9073988022365627,1.727670492333545,0.48126958379140594,0.6077265739440918,0.8444000482559204,0.8671991229057312,0.8678956031799316,0.6953937411308289,"[0.6415929198265076, 0.6273291707038879, 0.4959999918937683]","[0.9622214436531067, 0.44088587164878845, 0.40043526887893677]","[0.9622214436531067, 0.1352272778749466, 0.5482625365257263, 0.4678492248058319]"
27,3.780610395019274,1.618583952341134,0.7656625224524678,0.6307014044700453,1.1564747501903945,0.46210920126414146,6.264060671322423,2.1929683550882766,1.5525814429235034,0.9659294341013764,1.7342520393320644,0.45871632137178314,0.6255571842193604,0.7922548055648804,0.8172362446784973,0.8246192336082458,0.6047548055648804,"[0.5575221180915833, 0.7732919454574585, 0.36800000071525574]","[0.8896052241325378, 0.4558773338794708, 0.5788900852203369]","[0.8896052241325378, 0.2863636314868927, 0.6389961242675781, 0.5022172927856445]"
28,3.718290099905709,1.564169188496383,0.758779298662771,0.6365623114427347,1.0974131643142035,0.46675602289306073,6.2437108546407005,2.2404463991567005,1.5309385567107612,0.9413873326884533,1.771716209122972,0.4687301870711833,0.5453194379806519,0.8307949304580688,0.8565657734870911,0.8562406897544861,0.6909360885620117,"[0.3141593039035797, 0.7049689292907715, 0.5519999861717224]","[0.9381857514381409, 0.4698466658592224, 0.5212187170982361]","[0.9381857514381409, 0.2136363685131073, 0.5661196708679199, 0.5432372689247131]"
29,3.6926990264874098,1.5534685117193883,0.7506181292773861,0.6379942575477505,1.080418762956788,0.47304974835744856,6.241852013222895,2.2404855029873043,1.531054737659873,0.9392570276642411,1.7749664210424225,0.46551908596863734,0.5052005648612976,0.8362277150154114,0.8597697019577026,0.8599089980125427,0.6775631308555603,"[0.2300885021686554, 0.6180124282836914, 0.7120000123977661]","[0.948818027973175, 0.4442930221557617, 0.47334060072898865]","[0.948818027973175, 0.18863636255264282, 0.5130308866500854, 0.5687361359596252]"
30,3.6342792109702056,1.5346122891244236,0.7352619042918007,0.6291431153323344,1.0689933542842913,0.46561893366940194,6.167995973581377,2.2074330687876627,1.5337284120678547,0.8931060826035565,1.7109087419085403,0.496524327277076,0.658246636390686,0.8432392477989197,0.8655275106430054,0.8655739426612854,0.6924219727516174,"[0.7123894095420837, 0.7484471797943115, 0.328000009059906]","[0.9595068693161011, 0.447700172662735, 0.3917301297187805]","[0.9595068693161011, 0.10681818425655365, 0.5535714030265808, 0.4811529815196991]"
31,3.615002825331353,1.527363814086335,0.7187116678950829,0.650215674512842,1.050938113417942,0.47642570319401345,6.347965960686568,2.2460681727095246,1.5581638374385212,0.985570110800712,1.7543702380239787,0.49169793128082945,0.48885586857795715,0.7743777632713318,0.7991734743118286,0.8093425035476685,0.5423476696014404,"[0.36283186078071594, 0.4534161388874054, 0.8080000281333923]","[0.8707725405693054, 0.40511074662208557, 0.6800870299339294]","[0.8707725405693054, 0.3113636374473572, 0.6085907220840454, 0.5521064400672913]"
32,3.5184240774646147,1.4589780798842236,0.7089141761112266,0.6416176476158691,0.9922199478086169,0.4667581342776322,6.234471595605686,2.1981285233879655,1.5413978099822998,0.9535474591509878,1.7070950425343272,0.49103348392672636,0.6612184047698975,0.8170040845870972,0.8435178399085999,0.8415212035179138,0.6537889838218689,"[0.7168141603469849, 0.7639751434326172, 0.29600000381469727]","[0.9165818095207214, 0.5001703500747681, 0.5342763662338257]","[0.9165818095207214, 0.207954540848732, 0.5236486196517944, 0.7184035181999207]"
33,3.4443154164483394,1.423755501247982,0.6899491856019354,0.6406615459638724,0.9578121663081081,0.46594333389279363,6.15102568861285,2.196107003384599,1.5255107090805688,0.9038972727269022,1.700289935315752,0.49581706769300143,0.6210995316505432,0.8379921913146973,0.8617663383483887,0.8613020181655884,0.6909360885620117,"[0.7433628439903259, 0.5590062141418457, 0.5600000023841858]","[0.9506843090057373, 0.4657580852508545, 0.41566920280456543]","[0.9506843090057373, 0.125, 0.6114864945411682, 0.4013303816318512]"
34,3.3885816501106247,1.4044552986298973,0.6714892324141101,0.6411478857109902,0.9278416702833611,0.4766136305090987,6.238353030264201,2.252334988435581,1.5233641548043542,0.9392897325736479,1.7221035447955486,0.5302314403679675,0.6002971529960632,0.8406389355659485,0.8614877462387085,0.8640416264533997,0.6716195940971375,"[0.7920354008674622, 0.4409937858581543, 0.6639999747276306]","[0.9600158333778381, 0.3938671350479126, 0.45919477939605713]","[0.9600158333778381, 0.20227272808551788, 0.47297295928001404, 0.5266075134277344]"
35,3.3523007762528914,1.3848276761583103,0.6657599874130532,0.6359531224965405,0.9151454530105503,0.4696822240580357,6.259202129409292,2.2023734855368864,1.5420699816429297,0.9726886804096777,1.727128067780673,0.47524541253859637,0.5690935850143433,0.7898867130279541,0.8160289525985718,0.8212295770645142,0.5884100794792175,"[0.6371681690216064, 0.4751552939414978, 0.6880000233650208]","[0.885080873966217, 0.48960816860198975, 0.5299238562583923]","[0.885080873966217, 0.31022727489471436, 0.6481660008430481, 0.4656319320201874]"
36,3.243670735662766,1.3375868449764692,0.6435894085400827,0.6189050758537858,0.877958444073253,0.4596284010400206,6.15831616653533,2.1854380694624225,1.5268333361481348,0.919211430082689,1.715199937806285,0.4702381295116082,0.6255571842193604,0.8341846466064453,0.8556835055351257,0.8567979335784912,0.6775631308555603,"[0.7433628439903259, 0.5372670888900757, 0.6399999856948853]","[0.9483090043067932, 0.4286201000213623, 0.4374319911003113]","[0.9483090043067932, 0.13636364042758942, 0.5019304752349854, 0.5809312462806702]"
37,3.1936533826470406,1.3027386982438693,0.638282705653501,0.6143492785064812,0.8469367373527039,0.4558019608766956,6.16704115032796,2.200205124450367,1.5261944164508174,0.9144471754659885,1.7192238880547996,0.48098123714725766,0.6641901731491089,0.8370635509490967,0.8600018620491028,0.8595839738845825,0.6953937411308289,"[0.6681416034698486, 0.7639751434326172, 0.4000000059604645]","[0.9492138624191284, 0.466098815202713, 0.4015233814716339]","[0.9492138624191284, 0.125, 0.5366795659065247, 0.5609756112098694]"
38,3.1479852129678942,1.2900800728167592,0.6117813130562775,0.6343425167630766,0.8307518196683725,0.4593282541902052,6.253199677792784,2.2453645612790254,1.5286219770901281,0.9505911573811879,1.742598895503081,0.5027656660412468,0.5512629747390747,0.8239227533340454,0.8489041328430176,0.8476969003677368,0.6835066676139832,"[0.3053097426891327, 0.760869562625885, 0.4560000002384186]","[0.9304943084716797, 0.5080068111419678, 0.367791086435318]","[0.9304943084716797, 0.24772727489471436, 0.540057897567749, 0.516629695892334]"
39,3.097354522205121,1.2842486128895043,0.5938235460709035,0.625458821858992,0.8162311999295644,0.46801741222066984,6.114612631698744,2.1730705220197004,1.5207964737266744,0.8999491558584332,1.7068490518660502,0.4662214709053407,0.6537889838218689,0.83339524269104,0.8563799858093262,0.8574944138526917,0.6849925518035889,"[0.7566371560096741, 0.6366459727287292, 0.5120000243186951]","[0.9472910165786743, 0.436456561088562, 0.4483133852481842]","[0.9472910165786743, 0.1409090906381607, 0.5415058135986328, 0.5221729278564453]"
40,3.0020381708772153,1.2466586154624477,0.5694787318528548,0.6164220901796269,0.7898341844139205,0.4568244304250147,6.213208341457016,2.1908588653502195,1.5382330506067248,0.9458833708253742,1.7361759354169715,0.4546829328073592,0.5839524269104004,0.8194186687469482,0.8466289043426514,0.8427284359931946,0.6671619415283203,"[0.5486725568771362, 0.5931677222251892, 0.6240000128746033]","[0.9184481501579285, 0.5768313407897949, 0.32644179463386536]","[0.9184481501579285, 0.17045454680919647, 0.6525096297264099, 0.45121949911117554]"
41,2.9667055123817114,1.2335144026602614,0.5558094050028439,0.621572299807143,0.760478744376755,0.4730356595331624,6.295625038599756,2.206635092769249,1.5516513989304224,0.9856871571668178,1.7436472831918508,0.46298780615057367,0.549777090549469,0.7466567754745483,0.777024507522583,0.7760958671569824,0.5973253846168518,"[0.3761062026023865, 0.6521739363670349, 0.6000000238418579]","[0.8312973380088806, 0.536626935005188, 0.5005440711975098]","[0.8312973380088806, 0.4477272629737854, 0.5685328245162964, 0.4911308288574219]"
42,2.889360043650367,1.2031451065819148,0.5428441658449664,0.6005266069366839,0.7408995693296705,0.46224553721541234,6.224068825605715,2.2209823365027543,1.5234942860702378,0.9560979143094592,1.7395472211724572,0.48143511214666623,0.5616641640663147,0.8113391399383545,0.8371564149856567,0.8389208912849426,0.6612184047698975,"[0.4292035400867462, 0.6521739363670349, 0.5680000185966492]","[0.9141499996185303, 0.4643952250480652, 0.5462459325790405]","[0.9141499996185303, 0.24886363744735718, 0.5608108043670654, 0.5787139534950256]"
43,2.912197046813892,1.2122322271296349,0.5357077238314369,0.628549371493054,0.7488374463021906,0.4633947809510943,6.128823856217925,2.163503181333004,1.5236156761469402,0.918089324359724,1.714463027011747,0.44904015383486934,0.6344724893569946,0.8260586857795715,0.8504364490509033,0.851783037185669,0.6835066676139832,"[0.6858407258987427, 0.695652186870575, 0.3840000033378601]","[0.9339441061019897, 0.4708688259124756, 0.45593035221099854]","[0.9339441061019897, 0.16477273404598236, 0.59555983543396, 0.5]"
44,2.830267268250513,1.2105029166753714,0.5064666483247976,0.6068310523027588,0.7474585383792413,0.463044378895965,6.3032606758774214,2.2299747169902133,1.5416699078387253,0.9899461525837816,1.7647489334072486,0.46522578789413155,0.5720653533935547,0.7610048055648804,0.7909547090530396,0.7910940051078796,0.6225854158401489,"[0.3761062026023865, 0.7267080545425415, 0.527999997138977]","[0.8440787196159363, 0.550255537033081, 0.5375407934188843]","[0.8440787196159363, 0.40454545617103577, 0.6457529067993164, 0.46341463923454285]"
45,2.7615094521332213,1.1559505347635586,0.5009066793917745,0.6037455590878051,0.7034127268224166,0.45253780884615613,6.2002983786585775,2.1992863123070236,1.5279880125374043,0.9450360368550355,1.7241775129952133,0.47510880382195425,0.6166418790817261,0.8154253363609314,0.841846227645874,0.8404067754745483,0.6463595628738403,"[0.5973451137542725, 0.6770186424255371, 0.4959999918937683]","[0.9178260564804077, 0.5083475112915039, 0.4450489580631256]","[0.9178260564804077, 0.21477273106575012, 0.5434362888336182, 0.6152993440628052]"
46,2.7109581123387847,1.1700201627088993,0.4831627940811454,0.5746123605607617,0.7077160145698987,0.46230414874672804,6.213680632390325,2.1890140425203817,1.5327533246501617,0.959159940039015,1.7206249583722575,0.46838908047810507,0.6032689213752747,0.8057206273078918,0.831305742263794,0.8342775106430054,0.6092124581336975,"[0.5619469285011292, 0.649068295955658, 0.5600000023841858]","[0.9074199795722961, 0.47802385687828064, 0.4951033592224121]","[0.9074199795722961, 0.25227272510528564, 0.6066602468490601, 0.4911308288574219]"
47,2.676639053902995,1.1398483180829795,0.47092285000127887,0.5949450334002061,0.6873215944695115,0.45252672398968014,6.180265667176742,2.1946690270030533,1.5231485189952907,0.9392995968770557,1.7185703346212824,0.4760986940620207,0.6106983423233032,0.8112927079200745,0.837574303150177,0.8427284359931946,0.6508172154426575,"[0.6769911646842957, 0.5590062141418457, 0.6240000128746033]","[0.9243298172950745, 0.39965927600860596, 0.5669205784797668]","[0.9243298172950745, 0.20909090340137482, 0.5164092779159546, 0.6108647584915161]"
48,2.6567840394460385,1.1514275547125299,0.461905246373135,0.5815459940769386,0.6953769949604616,0.4560505608307187,6.131443414207029,2.188895450855221,1.5171374630857293,0.9082730361191385,1.724192426537194,0.4647030236105537,0.6077265739440918,0.8344632387161255,0.8573551177978516,0.8598625659942627,0.6864784359931946,"[0.5663716793060303, 0.6801242232322693, 0.4959999918937683]","[0.9489876627922058, 0.4350937008857727, 0.44287267327308655]","[0.9489876627922058, 0.1772727221250534, 0.5429536700248718, 0.5066518783569336]"
49,2.6039741526103457,1.1374816007026178,0.4412604194954828,0.5839717165067078,0.671121612253087,0.46635998985177635,6.2078820562504164,2.182509989696016,1.5309942157756682,0.9633836461457725,1.7107928259082648,0.47171716615336584,0.6210995316505432,0.7912797331809998,0.8188614249229431,0.820533037185669,0.6300148367881775,"[0.6061946749687195, 0.649068295955658, 0.5759999752044678]","[0.886607825756073, 0.514139711856842, 0.4885745346546173]","[0.886607825756073, 0.3215909004211426, 0.6351351141929626, 0.43791574239730835]"
50,2.5294030216935806,1.1078658989116656,0.4220924005424109,0.5773523201507775,0.6635771967824845,0.4442887026132584,6.207194161344352,2.21187840406548,1.5235136651851302,0.9482884368132413,1.7382143085009973,0.47366409437062124,0.5750371217727661,0.8151931762695312,0.8407317996025085,0.8404996395111084,0.6567607522010803,"[0.5619469285011292, 0.5590062141418457, 0.6399999856948853]","[0.9170342683792114, 0.5035775303840637, 0.44940152764320374]","[0.9170342683792114, 0.2193181812763214, 0.617277979850769, 0.4589800536632538]"
51,2.5243853126096525,1.1173905980901566,0.42084588330137174,0.5653029494031596,0.667097867523011,0.45029273098150513,6.289717334668078,2.222648460008978,1.5427780908363864,0.9815126813130138,1.7530064374120016,0.46964202317179843,0.580980658531189,0.7755386233329773,0.8065564632415771,0.8003343343734741,0.647845447063446,"[0.5132743120193481, 0.6211180090904236, 0.6000000238418579]","[0.8606492280960083, 0.6057921648025513, 0.40696409344673157]","[0.8606492280960083, 0.3079545497894287, 0.6428571343421936, 0.46008870005607605]"
52,2.44640251344947,1.0993501545507658,0.3949781949692503,0.5570959732350393,0.6492099895803822,0.45014016439422627,6.2676302162759026,2.2234973309655572,1.5394429421212623,0.9652470042514518,1.7269574888382184,0.4965398380593659,0.5973253846168518,0.7934620976448059,0.8194186687469482,0.8193722367286682,0.6181277632713318,"[0.6106194853782654, 0.6211180090904236, 0.5120000243186951]","[0.8905101418495178, 0.5189096927642822, 0.4113166630268097]","[0.8905101418495178, 0.31477272510528564, 0.5777027010917664, 0.47228381037712097]"
53,2.428695748317763,1.0924092898083133,0.38522566820603127,0.5658351198260553,0.6447097720074144,0.4476995169616562,6.196600475367878,2.178033263817739,1.5295267918697097,0.959513628871929,1.7213196641259803,0.4567135982989204,0.6344724893569946,0.7987091541290283,0.8246656656265259,0.8285197019577026,0.647845447063446,"[0.5840708017349243, 0.7453415989875793, 0.4399999976158142]","[0.8984843492507935, 0.47938671708106995, 0.507072925567627]","[0.8984843492507935, 0.20681817829608917, 0.6611968874931335, 0.44789355993270874]"
