epoch,train_loss,train_od_loss,train_sc_loss,train_dc_loss,train_label_loss,train_box_loss,val_loss,val_od_loss,val_sc_loss,val_dc_loss,val_label_loss,val_box_loss,val_od_vessel_sten_overall_acc,val_sc_cube_sten_overall_acc,val_sc_cube_plaq_overall_acc,val_sc_cube_joint_overall_acc,val_sc_vessel_sten_overall_acc,val_od_and_sc_vessel_sten_overall_acc,val_od_vessel_sten_macro_precision,val_sc_cube_sten_macro_precision,val_sc_cube_plaq_macro_precision,val_sc_vessel_sten_macro_precision,val_od_and_sc_vessel_sten_macro_precision,val_od_vessel_sten_macro_recall,val_sc_cube_sten_macro_recall,val_sc_cube_plaq_macro_recall,val_sc_vessel_sten_macro_recall,val_od_and_sc_vessel_sten_macro_recall,val_od_vessel_sten_macro_f1,val_sc_cube_sten_macro_f1,val_sc_cube_plaq_macro_f1,val_sc_vessel_sten_macro_f1,val_od_and_sc_vessel_sten_macro_f1,val_od_vessel_sten_per_class_recall,val_sc_cube_sten_per_class_recall,val_sc_cube_plaq_per_class_recall,val_sc_vessel_sten_per_class_recall,val_od_and_sc_vessel_sten_per_class_recall,val_sc_cube_joint_per_class_recall,val_sc_cube_joint_macro_precision,val_sc_cube_joint_macro_recall,val_sc_cube_joint_macro_f1
11,3.1303318996129734,1.7005907254988106,0.9190696670836901,0.5106715138628026,1.3893489933567449,0.31124173451115056,4.432186575954675,2.044854714891677,1.5338340810215438,0.8534977743816659,1.7282002644298338,0.3166544501081065,0.5705794947994056,0.837852897473997,0.844400074294205,0.8136144130757801,0.6656760772659732,0.6656760772659732,0.5951545718389456,0.5816105888227817,0.7343655188893076,0.6508809325251442,0.6502300313745655,0.550350574396746,0.6188237677254882,0.5211737399324301,0.6665988750251929,0.664839956759926,0.5252073204092397,0.5911152771680924,0.49854485449483,0.6552083847845448,0.6552441121409603,"[np.float64(0.9469026548672567), np.float64(0.4161490683229814), np.float64(0.288)]","[np.float64(0.9277231082456736), np.float64(0.3901192504258944), np.float64(0.5386289445048966)]","[np.float64(0.9277231082456736), np.float64(0.0022727272727272726), np.float64(0.6303088803088803), np.float64(0.524390243902439)]","[np.float64(0.8097345132743363), np.float64(0.5900621118012422), np.float64(0.6)]","[np.float64(0.7920353982300885), np.float64(0.6024844720496895), np.float64(0.6)]","[np.float64(0.9277231082456736), np.float64(0.0), np.float64(0.4619354838709677), np.float64(0.10383386581469649), np.float64(0.01652892561983471), np.float64(0.2835249042145594), np.float64(0.677536231884058)]",0.44928048575991714,0.35301178852139853,0.3039171020949613
12,3.14349864712669,1.7051281672876097,0.9169327208040924,0.5214377615053607,1.3962033369741533,0.30892482837057006,4.390280388936798,2.051372035674596,1.5162373063118593,0.822671046419738,1.7153147420119108,0.3360572918497844,0.5690936106983655,0.8661775631500743,0.868267087667162,0.843657132243685,0.6612184249628529,0.6656760772659732,0.6223502762240664,0.6472022290931004,0.5213089498153095,0.6603696999788408,0.6594635398018857,0.5316814892174646,0.5763042707196302,0.5002242937182976,0.6276136242877297,0.6291451290789497,0.5064417031642248,0.604577491366405,0.5081787706478154,0.6201278632154208,0.6276713223883035,"[np.float64(0.9336283185840708), np.float64(0.453416149068323), np.float64(0.208)]","[np.float64(0.9684424838819138), np.float64(0.4122657580919932), np.float64(0.3482045701849837)]","[np.float64(0.9684424838819138), np.float64(0.0), np.float64(0.5501930501930502), np.float64(0.48226164079822614)]","[np.float64(0.9247787610619469), np.float64(0.5900621118012422), np.float64(0.368)]","[np.float64(0.8761061946902655), np.float64(0.6273291925465838), np.float64(0.384)]","[np.float64(0.9684424838819138), np.float64(0.0), np.float64(0.5032258064516129), np.float64(0.10383386581469649), np.float64(0.0), np.float64(0.0842911877394636), np.float64(0.5652173913043478)]",0.3253929790677494,0.3178586764560049,0.2949305215800876
13,3.1008612343904662,1.6864450597335812,0.9010725169032181,0.5133436593269182,1.378609100267249,0.30783596081990683,4.3259598579180345,2.0306299040508553,1.510128916194248,0.7852010325437484,1.7230774708954446,0.3075524313867269,0.4650817236255572,0.8649238484398217,0.8717496285289748,0.8473718424962853,0.6270430906389302,0.6270430906389302,0.5534411314777322,0.6516124053523153,0.6167335899879073,0.6479098350120996,0.6458237840590781,0.459287784679089,0.5598672752704412,0.4955909939559858,0.6221326151083749,0.6221326151083749,0.39385669358708864,0.5849608465129091,0.5097367065108447,0.6001294508899071,0.5996953426730443,"[np.float64(1.0), np.float64(0.20186335403726707), np.float64(0.176)]","[np.float64(0.9825246012894469), np.float64(0.30425894378194207), np.float64(0.3928182807399347)]","[np.float64(0.9825246012894469), np.float64(0.0011363636363636363), np.float64(0.4266409266409266), np.float64(0.5720620842572062)]","[np.float64(0.9778761061946902), np.float64(0.45652173913043476), np.float64(0.432)]","[np.float64(0.9778761061946902), np.float64(0.45652173913043476), np.float64(0.432)]","[np.float64(0.9825246012894469), np.float64(0.0), np.float64(0.32838709677419353), np.float64(0.19808306709265175), np.float64(0.0), np.float64(0.1417624521072797), np.float64(0.6123188405797102)]",0.33343110729496167,0.32329657969189746,0.3108770214085009
14,3.087950615506977,1.679066103533184,0.8919226698601082,0.5169618414796489,1.372774492520418,0.3062916107023251,4.409410950691834,2.034200954508003,1.5260865493768754,0.8491234522898756,1.7240303323247665,0.31017061956337366,0.5512630014858841,0.8520152303120356,0.8556835066864784,0.8288911589895989,0.687964338781575,0.6909361069836553,0.6058174233987513,0.6097323810280322,0.6293306429634088,0.673379388251651,0.6755766132222726,0.5358287253339197,0.613224389105215,0.5302190142498496,0.6749763828578758,0.6786782462119131,0.5051623277151516,0.6077379310847959,0.51243906063412,0.6705044307261679,0.6739157583082233,"[np.float64(0.9690265486725663), np.float64(0.36645962732919257), np.float64(0.272)]","[np.float64(0.9428232100441126), np.float64(0.42350936967632025), np.float64(0.4733405875952122)]","[np.float64(0.9428232100441126), np.float64(0.006818181818181818), np.float64(0.5936293436293436), np.float64(0.5776053215077606)]","[np.float64(0.8362831858407079), np.float64(0.6366459627329193), np.float64(0.552)]","[np.float64(0.8362831858407079), np.float64(0.639751552795031), np.float64(0.56)]","[np.float64(0.9428232100441126), np.float64(0.002635046113306983), np.float64(0.4703225806451613), np.float64(0.2220447284345048), np.float64(0.01652892561983471), np.float64(0.26436781609195403), np.float64(0.6159420289855072)]",0.4243892203902644,0.3620949051334831,0.33142865328805193
15,3.0474065295867834,1.6502900623353356,0.8757038657806056,0.52141260051058,1.3400252676005922,0.3102647932443641,4.354764353273884,2.024830292523438,1.5149414323557733,0.814992632993251,1.7113970992119447,0.313433194836983,0.5690936106983655,0.8607447994056464,0.8622306835066865,0.836552748885587,0.6820208023774146,0.6805349182763745,0.6058317577410657,0.6280638457721591,0.6046370498485587,0.6715267203134568,0.6674158180655198,0.5414129243848367,0.6013233995503463,0.49301675782742205,0.6651317906154381,0.6657280639073636,0.5092693202664015,0.6103158426308977,0.4949936215437914,0.6578947937233994,0.65701370803821,"[np.float64(0.9823008849557522), np.float64(0.40993788819875776), np.float64(0.232)]","[np.float64(0.9574708743354824), np.float64(0.4112436115843271), np.float64(0.4352557127312296)]","[np.float64(0.9574708743354824), np.float64(0.003409090909090909), np.float64(0.6187258687258688), np.float64(0.3924611973392461)]","[np.float64(0.8938053097345132), np.float64(0.6055900621118012), np.float64(0.496)]","[np.float64(0.8938053097345132), np.float64(0.5993788819875776), np.float64(0.504)]","[np.float64(0.9574708743354824), np.float64(0.002635046113306983), np.float64(0.49870967741935485), np.float64(0.06070287539936102), np.float64(0.008264462809917356), np.float64(0.2164750957854406), np.float64(0.5760869565217391)]",0.4268444109743932,0.33147785548351466,0.30516344784642724
16,3.015481005333322,1.64306977034236,0.8617328874540573,0.510678346389852,1.341662625016613,0.30140714614394276,4.4144192003708564,2.0480416776164705,1.5283253398068934,0.838052192321517,1.748678343586115,0.29936333248275676,0.5557206537890045,0.8606519316493314,0.868081352154532,0.8405460624071323,0.6032689450222882,0.6062407132243685,0.5981351584315304,0.6397170471759162,0.6072599141095039,0.6063113450747358,0.605034590718578,0.5251305447150002,0.5985621799381725,0.47574292932778106,0.6480450722805475,0.6487962769563386,0.4888020371371657,0.5904249429529701,0.4996828832128835,0.5869575643938015,0.5910406945634836,"[np.float64(0.9778761061946902), np.float64(0.39751552795031053), np.float64(0.2)]","[np.float64(0.9729668589526071), np.float64(0.2851788756388416), np.float64(0.5375408052230686)]","[np.float64(0.9729668589526071), np.float64(0.028409090909090908), np.float64(0.5579150579150579), np.float64(0.3436807095343681)]","[np.float64(0.9292035398230089), np.float64(0.35093167701863354), np.float64(0.664)]","[np.float64(0.915929203539823), np.float64(0.36645962732919257), np.float64(0.664)]","[np.float64(0.9729668589526071), np.float64(0.006587615283267457), np.float64(0.31225806451612903), np.float64(0.09105431309904154), np.float64(0.05785123966942149), np.float64(0.4099616858237548), np.float64(0.4746376811594203)]",0.3896201020936295,0.3321882083576631,0.32191620472797267
17,2.9723810855730695,1.5954787902649765,0.8618114390042163,0.5150908591530923,1.2939737175175614,0.30150507413256006,4.321291028568936,2.0153225012985816,1.5022383273885935,0.8037301981130764,1.7024027614989692,0.3129197369697186,0.5542347696879644,0.8684992570579495,0.8714245913818722,0.8478361812778603,0.6612184249628529,0.6656760772659732,0.6185300207039338,0.6571125239678005,0.6737589312176289,0.6547494985726566,0.6564171652596782,0.5399703182542737,0.5898623372144621,0.5070406594411215,0.646126971912274,0.6516160428003445,0.5097875577635699,0.6134806983945735,0.5154202912559623,0.6313274682797757,0.6375364899505738,"[np.float64(0.9734513274336283), np.float64(0.36645962732919257), np.float64(0.28)]","[np.float64(0.9725144214455378), np.float64(0.38466780238500853), np.float64(0.41240478781284007)]","[np.float64(0.9725144214455378), np.float64(0.003409090909090909), np.float64(0.528957528957529), np.float64(0.5232815964523282)]","[np.float64(0.9469026548672567), np.float64(0.5434782608695652), np.float64(0.448)]","[np.float64(0.9380530973451328), np.float64(0.5527950310559007), np.float64(0.464)]","[np.float64(0.9725144214455378), np.float64(0.0), np.float64(0.45741935483870966), np.float64(0.1597444089456869), np.float64(0.008264462809917356), np.float64(0.16283524904214558), np.float64(0.6086956521739131)]",0.3705972391018933,0.3384962213222729,0.32168365541053673
18,2.946188256297113,1.5961342276031898,0.8398565654037783,0.5101974636821424,1.2942567941374907,0.3018774342154926,4.390586899013123,2.045366671389571,1.5074917431754953,0.8377284830331095,1.7470606561938096,0.298306018843672,0.6300148588410104,0.8606519316493314,0.8626485884101041,0.8372492570579495,0.6820208023774146,0.6805349182763745,0.6239590365375706,0.6318430580813762,0.6884077328603941,0.6654897031094021,0.6620039888404063,0.5707915498635006,0.618478772982164,0.5171909877177533,0.6773040913171733,0.6670345737371517,0.5611108552951349,0.619069819732382,0.5103368043095577,0.6639260515461759,0.6635256101897259,"[np.float64(0.8672566371681416), np.float64(0.6211180124223602), np.float64(0.224)]","[np.float64(0.9545300305395318), np.float64(0.4112436115843271), np.float64(0.4896626768226333)]","[np.float64(0.9545300305395318), np.float64(0.006818181818181818), np.float64(0.5941119691119691), np.float64(0.5133037694013304)]","[np.float64(0.8849557522123894), np.float64(0.5869565217391305), np.float64(0.56)]","[np.float64(0.7920353982300885), np.float64(0.6490683229813664), np.float64(0.56)]","[np.float64(0.9545300305395318), np.float64(0.0013175230566534915), np.float64(0.4916129032258065), np.float64(0.13099041533546327), np.float64(0.024793388429752067), np.float64(0.2471264367816092), np.float64(0.6376811594202898)]",0.47000031690443383,0.35543597954130085,0.3249142493053467
19,2.9457217281905272,1.5903781593098478,0.8343294697503248,0.5210141014178825,1.285279135940607,0.3050990237349297,4.402107803333407,2.022119033584255,1.525532763860346,0.8544560009364912,1.730538537311271,0.2915804982074821,0.5765230312035661,0.8547548291233283,0.8618592124814265,0.8332095096582467,0.6225854383358098,0.62555720653789,0.6090524250070087,0.6211475200189178,0.5880076963378743,0.623533329064481,0.6234552711745693,0.5398081313325638,0.6250633933609694,0.5127628767581189,0.666326975576687,0.6669507319665072,0.5132310652281449,0.6006434723219615,0.5188430578201714,0.6119187060404733,0.617060725255295,"[np.float64(0.9469026548672567), np.float64(0.45652173913043476), np.float64(0.216)]","[np.float64(0.9537382649021604), np.float64(0.34582623509369675), np.float64(0.5756256800870512)]","[np.float64(0.9537382649021604), np.float64(0.03977272727272727), np.float64(0.6052123552123552), np.float64(0.4523281596452328)]","[np.float64(0.8628318584070797), np.float64(0.4161490683229814), np.float64(0.72)]","[np.float64(0.831858407079646), np.float64(0.4409937888198758), np.float64(0.728)]","[np.float64(0.9537382649021604), np.float64(0.003952569169960474), np.float64(0.40516129032258064), np.float64(0.11182108626198083), np.float64(0.0743801652892562), np.float64(0.3888888888888889), np.float64(0.605072463768116)]",0.3725958003141776,0.36328781837184904,0.32966222100483106
20,2.8791198903842075,1.5435416809859355,0.8168179592746442,0.5187602487726842,1.24082371096474,0.30271797062103023,4.325750031881587,2.0093858054554428,1.5040907919937496,0.8122734397384462,1.709944665255108,0.29944113808896844,0.6151560178306092,0.8730497771173849,0.8721210995542348,0.8515508915304606,0.6731054977711739,0.6820208023774146,0.6337685451688705,0.6772327178189795,0.6161556881296057,0.6545910838580238,0.6589289331731562,0.5711779255757709,0.5931105725448937,0.5214083256203137,0.655912567104564,0.6623085802231627,0.552717403140449,0.6265360350070565,0.5248757891242827,0.6418075210051278,0.6522928140350207,"[np.float64(0.9424778761061947), np.float64(0.531055900621118), np.float64(0.24)]","[np.float64(0.9712702183010972), np.float64(0.4391822827938671), np.float64(0.36887921653971706)]","[np.float64(0.9712702183010972), np.float64(0.010227272727272727), np.float64(0.5154440154440154), np.float64(0.5886917960088692)]","[np.float64(0.9292035398230089), np.float64(0.5745341614906833), np.float64(0.464)]","[np.float64(0.8982300884955752), np.float64(0.6086956521739131), np.float64(0.48)]","[np.float64(0.9712702183010972), np.float64(0.0013175230566534915), np.float64(0.48193548387096774), np.float64(0.28434504792332266), np.float64(0.03305785123966942), np.float64(0.13409961685823754), np.float64(0.5978260869565217)]",0.4121771432171774,0.35769311831520995,0.34933343697655955
