epoch,train_loss,train_od_loss,train_sc_loss,train_dc_loss,train_label_loss,train_box_loss,val_loss,val_od_loss,val_sc_loss,val_dc_loss,val_label_loss,val_box_loss,val_od_vessel_sten_overall_acc,val_sc_cube_sten_overall_acc,val_sc_cube_plaq_overall_acc,val_sc_cube_joint_overall_acc,val_sc_vessel_sten_overall_acc,val_od_and_sc_vessel_sten_overall_acc,val_od_vessel_sten_macro_precision,val_sc_cube_sten_macro_precision,val_sc_cube_plaq_macro_precision,val_sc_vessel_sten_macro_precision,val_od_and_sc_vessel_sten_macro_precision,val_od_vessel_sten_macro_recall,val_sc_cube_sten_macro_recall,val_sc_cube_plaq_macro_recall,val_sc_vessel_sten_macro_recall,val_od_and_sc_vessel_sten_macro_recall,val_od_vessel_sten_macro_f1,val_sc_cube_sten_macro_f1,val_sc_cube_plaq_macro_f1,val_sc_vessel_sten_macro_f1,val_od_and_sc_vessel_sten_macro_f1,val_od_vessel_sten_per_class_recall,val_sc_cube_sten_per_class_recall,val_sc_cube_plaq_per_class_recall,val_sc_vessel_sten_per_class_recall,val_od_and_sc_vessel_sten_per_class_recall,val_sc_cube_joint_per_class_recall,val_sc_cube_joint_macro_precision,val_sc_cube_joint_macro_recall,val_sc_cube_joint_macro_f1
11,5.359690007243285,2.129025551216877,1.0386166058764872,1.1534312466201557,1.5168212490093151,0.6122043020234017,7.22886565743285,2.3340141016227203,1.5667281087145253,1.7613953373198694,1.7455154926203833,0.5884986078969096,0.5661218424962853,0.8652953194650818,0.8649702823179792,0.8421712481426449,0.6716196136701337,0.6775631500742942,0.6362405684140748,0.6589566111544756,0.5926576005633931,0.6794317608214305,0.6837631611544653,0.5074651422708368,0.5880145894264084,0.5104843542354405,0.6406338701698456,0.6455266677659907,0.45496384429296666,0.6171845646636068,0.5132168163521686,0.6348062953995157,0.6416992597024408,"[np.float64(0.9734513274336283), np.float64(0.468944099378882), np.float64(0.08)]","[np.float64(0.9612034837688044), np.float64(0.4470187393526405), np.float64(0.3558215451577802)]","[np.float64(0.9612034837688044), np.float64(0.004545454545454545), np.float64(0.5617760617760618), np.float64(0.5144124168514412)]","[np.float64(0.9336283185840708), np.float64(0.5962732919254659), np.float64(0.392)]","[np.float64(0.9247787610619469), np.float64(0.6118012422360248), np.float64(0.4)]","[np.float64(0.9612034837688044), np.float64(0.002635046113306983), np.float64(0.5387096774193548), np.float64(0.13578274760383385), np.float64(0.008264462809917356), np.float64(0.05363984674329502), np.float64(0.6884057971014492)]",0.4383412917165201,0.34123443736570874,0.30983157256095367
12,5.329048502327359,2.111324157134372,1.0204599446453955,1.1768044554602124,1.5032977931685536,0.6080263644525266,7.20553896335183,2.3654888783435086,1.5707593784841656,1.6985313524478267,1.7470681596580528,0.6184207177126797,0.5111441307578009,0.8677563150074294,0.8649238484398217,0.8443536404160475,0.6344725111441307,0.6344725111441307,0.6427309397606428,0.6812009068777969,0.5444473757223514,0.6586336062190091,0.6583408419902966,0.4676588431447993,0.5513186936540296,0.47196534426760806,0.5908490811484272,0.5904093515821104,0.3993488972676118,0.5915318718429262,0.48736992072507196,0.5751066818693772,0.5752458919948161,"[np.float64(0.9911504424778761), np.float64(0.34782608695652173), np.float64(0.064)]","[np.float64(0.9701956792218075), np.float64(0.44872231686541736), np.float64(0.235038084874864)]","[np.float64(0.9701956792218075), np.float64(0.0011363636363636363), np.float64(0.5506756756756757), np.float64(0.36585365853658536)]","[np.float64(0.9557522123893806), np.float64(0.5527950310559007), np.float64(0.264)]","[np.float64(0.9513274336283186), np.float64(0.5559006211180124), np.float64(0.264)]","[np.float64(0.9701956792218075), np.float64(0.0013175230566534915), np.float64(0.5258064516129032), np.float64(0.11182108626198083), np.float64(0.0), np.float64(0.028735632183908046), np.float64(0.463768115942029)]",0.3494380377275634,0.3002349268970403,0.2907129117199267
13,5.286080868567451,2.0868016907913707,1.0115348448461228,1.1762094921616595,1.4796263173874993,0.6071753747745464,7.3890439650425215,2.3855494352759523,1.5741889851737094,1.8551165647252024,1.7495767741245756,0.63597265668545,0.6032689450222882,0.8515508915304606,0.8465824665676077,0.8235048291233283,0.6731054977711739,0.6760772659732541,0.6513201134208401,0.6385853578700387,0.582343400821564,0.6735685688982573,0.6737697106700796,0.533529892449477,0.5967069275330503,0.5040743354271684,0.6262211473277267,0.6269723520035179,0.493448565534748,0.6109550560036064,0.4918419767069896,0.6316916509668126,0.6338974536075613,"[np.float64(0.9424778761061947), np.float64(0.562111801242236), np.float64(0.096)]","[np.float64(0.9304377332880895), np.float64(0.5441226575809199), np.float64(0.31556039173014144)]","[np.float64(0.9304377332880895), np.float64(0.006818181818181818), np.float64(0.6843629343629344), np.float64(0.3946784922394678)]","[np.float64(0.827433628318584), np.float64(0.6832298136645962), np.float64(0.368)]","[np.float64(0.8141592920353983), np.float64(0.6987577639751553), np.float64(0.368)]","[np.float64(0.9304377332880895), np.float64(0.005270092226613966), np.float64(0.6393548387096775), np.float64(0.1389776357827476), np.float64(0.008264462809917356), np.float64(0.10344827586206896), np.float64(0.5289855072463768)]",0.4107694130839777,0.3363912208464988,0.31528361419865697
14,5.29499545091458,2.095617238447954,1.001729787095834,1.1959186303666083,1.4758299759162936,0.6197872615529824,7.539929914898972,2.369885447824744,1.6022085598739035,1.9656273342381598,1.747272428843671,0.622613022684255,0.5735512630014858,0.8393387815750372,0.8349739970282318,0.8095746656760773,0.649331352154532,0.6523031203566122,0.6487873738303107,0.6139643465747519,0.5531144221818969,0.6472715416819333,0.6505103367894085,0.5268846259550376,0.609994304452637,0.5359497975711912,0.6101998204437603,0.6122702138185016,0.4904010339293177,0.6091985006968733,0.5356733181997018,0.6235616247746273,0.6258912509386066,"[np.float64(0.9690265486725663), np.float64(0.45962732919254656), np.float64(0.152)]","[np.float64(0.9116615767447122), np.float64(0.551618398637138), np.float64(0.36670293797606096)]","[np.float64(0.9116615767447122), np.float64(0.14659090909090908), np.float64(0.6443050193050193), np.float64(0.44124168514412415)]","[np.float64(0.6194690265486725), np.float64(0.7391304347826086), np.float64(0.472)]","[np.float64(0.6194690265486725), np.float64(0.7453416149068323), np.float64(0.472)]","[np.float64(0.9116615767447122), np.float64(0.12648221343873517), np.float64(0.5483870967741935), np.float64(0.20926517571884984), np.float64(0.03305785123966942), np.float64(0.19540229885057472), np.float64(0.4782608695652174)]",0.3922573494390554,0.357502440333136,0.3530801095391681
15,5.279482913598166,2.0737808454139843,0.9940216339977279,1.2176587976473199,1.4594587421065754,0.6143221027943921,7.358525287503658,2.3564728809747213,1.5694074559989952,1.8632374966533671,1.7426333586610743,0.6138395264479456,0.6166419019316494,0.8531296433878157,0.8515044576523031,0.8264765973254086,0.7087667161961367,0.7043090638930164,0.6243255465113714,0.6306857838124357,0.5812085045934766,0.7063072344322343,0.7024512968532951,0.557714725443852,0.6166901830366237,0.5379148708511143,0.6695792154491654,0.6645872588358159,0.5377062112545321,0.6232372994582008,0.5208593354181308,0.6764253934000767,0.674008583526264,"[np.float64(0.911504424778761), np.float64(0.577639751552795), np.float64(0.184)]","[np.float64(0.9336047958375749), np.float64(0.5073253833049404), np.float64(0.4091403699673558)]","[np.float64(0.9336047958375749), np.float64(0.022727272727272728), np.float64(0.6254826254826255), np.float64(0.5698447893569845)]","[np.float64(0.8495575221238938), np.float64(0.7111801242236024), np.float64(0.448)]","[np.float64(0.8141592920353983), np.float64(0.7236024844720497), np.float64(0.456)]","[np.float64(0.9336047958375749), np.float64(0.019762845849802372), np.float64(0.5670967741935484), np.float64(0.21884984025559107), np.float64(0.0), np.float64(0.14559386973180077), np.float64(0.6666666666666666)]",0.36739334699761583,0.36451068464785485,0.33202516709537866
16,5.22413306935864,2.058161416556686,0.9770661790402722,1.211839292316808,1.45397508564,0.6041863308009287,7.2439101966269295,2.343190773304563,1.5691123620692629,1.7624947009525243,1.7267692184589738,0.6164215577639175,0.575037147102526,0.8669205052005944,0.8647381129271917,0.8432392273402675,0.662704309063893,0.662704309063893,0.6346895222359906,0.6798385140444259,0.5813510996364795,0.6723576050751401,0.661302359125797,0.5071504424778761,0.5423507922141549,0.49825512276956285,0.5948276809761996,0.5939482218435662,0.44748677260040376,0.5673601045127686,0.5074520421674313,0.5793650793650794,0.5793736717590923,"[np.float64(0.9734513274336283), np.float64(0.5), np.float64(0.048)]","[np.float64(0.9610903743920372), np.float64(0.5277683134582624), np.float64(0.1381936887921654)]","[np.float64(0.9610903743920372), np.float64(0.013636363636363636), np.float64(0.597007722007722), np.float64(0.4212860310421286)]","[np.float64(0.9292035398230089), np.float64(0.65527950310559), np.float64(0.2)]","[np.float64(0.9203539823008849), np.float64(0.6614906832298136), np.float64(0.2)]","[np.float64(0.9610903743920372), np.float64(0.010540184453227932), np.float64(0.5832258064516129), np.float64(0.2523961661341853), np.float64(0.0), np.float64(0.03065134099616858), np.float64(0.2898550724637681)]",0.3767873614476332,0.3039655635558572,0.3061817883203952
17,5.180730131196942,2.030963628045099,0.9650744067710209,1.219617683908739,1.4322402034149542,0.5987234257009028,7.21311348623621,2.3226064744264505,1.5589917487843454,1.7725235145948053,1.738968833971448,0.5836376398801804,0.586924219910847,0.8709138187221397,0.8707280832095097,0.8493220653789004,0.6597325408618128,0.6656760772659732,0.642027650948343,0.6769157446158204,0.5887238993068888,0.647188414422457,0.6460204660642392,0.5243413767199839,0.5650726605720587,0.51404989818936,0.6159101485919493,0.6187317466424815,0.47949262976221535,0.6018755142314778,0.5227377578938687,0.6075090699528233,0.612207323557079,"[np.float64(0.9646017699115044), np.float64(0.5124223602484472), np.float64(0.096)]","[np.float64(0.9679334916864608), np.float64(0.48245315161839863), np.float64(0.24483133841131666)]","[np.float64(0.9679334916864608), np.float64(0.00909090909090909), np.float64(0.5603281853281853), np.float64(0.5188470066518847)]","[np.float64(0.915929203539823), np.float64(0.6118012422360248), np.float64(0.32)]","[np.float64(0.9026548672566371), np.float64(0.6335403726708074), np.float64(0.32)]","[np.float64(0.9679334916864608), np.float64(0.0013175230566534915), np.float64(0.535483870967742), np.float64(0.28913738019169327), np.float64(0.01652892561983471), np.float64(0.06896551724137931), np.float64(0.45652173913043476)]",0.38354655898719453,0.3336983496991711,0.3338680305367147
18,5.158206835441755,2.0306783024705735,0.9492450681394019,1.229038392072596,1.4067501648629115,0.6239281376918494,7.325210070397804,2.3583933992272668,1.5654281317657108,1.835960398088223,1.74756903393686,0.610824365577818,0.5468053491827637,0.8588410104011887,0.8548012630014858,0.8316771916790491,0.6820208023774146,0.6820208023774146,0.6471080981045332,0.6488621472093682,0.5823411152419383,0.6737945098763113,0.6737961511668408,0.48628996500485533,0.587884614940227,0.5059693597292809,0.6314954836109127,0.6310557540445959,0.41956349520924824,0.6088949778412012,0.5054351349358932,0.6328425341429459,0.6328547419404059,"[np.float64(0.9778761061946902), np.float64(0.4409937888198758), np.float64(0.04)]","[np.float64(0.9424838819138106), np.float64(0.5339011925042589), np.float64(0.28726877040261156)]","[np.float64(0.9424838819138106), np.float64(0.022727272727272728), np.float64(0.6573359073359073), np.float64(0.401330376940133)]","[np.float64(0.8672566371681416), np.float64(0.6832298136645962), np.float64(0.344)]","[np.float64(0.8628318584070797), np.float64(0.6863354037267081), np.float64(0.344)]","[np.float64(0.9424838819138106), np.float64(0.014492753623188406), np.float64(0.6122580645161291), np.float64(0.16613418530351437), np.float64(0.0), np.float64(0.11494252873563218), np.float64(0.4420289855072464)]",0.3631252500345606,0.32747719994278873,0.3183534686660517
19,5.0788145048680615,2.000562456349637,0.9402086343892487,1.197834780681773,1.4154498635654438,0.5851125953361224,7.400476858948387,2.331187819161118,1.584288866654348,1.9007112955127343,1.7336750235684901,0.5975127934259902,0.5809806835066865,0.8491363298662704,0.8486255572065379,0.8241549034175334,0.6344725111441307,0.6315007429420505,0.6288600288600289,0.6196788695305165,0.5639940549962896,0.6081687074746119,0.6071204242726431,0.519633412118214,0.5978144966171846,0.5489532924862208,0.6198779017570861,0.6168006009637407,0.4788227633972315,0.6058104380743918,0.5480151035760084,0.6130284324270375,0.611273142806622,"[np.float64(0.9424778761061947), np.float64(0.5124223602484472), np.float64(0.104)]","[np.float64(0.9274403348037552), np.float64(0.5417376490630323), np.float64(0.32426550598476606)]","[np.float64(0.9274403348037552), np.float64(0.10340909090909091), np.float64(0.6283783783783784), np.float64(0.5365853658536586)]","[np.float64(0.7389380530973452), np.float64(0.6086956521739131), np.float64(0.512)]","[np.float64(0.7123893805309734), np.float64(0.6180124223602484), np.float64(0.52)]","[np.float64(0.9274403348037552), np.float64(0.05928853754940711), np.float64(0.58), np.float64(0.30670926517571884), np.float64(0.09917355371900827), np.float64(0.1360153256704981), np.float64(0.4746376811594203)]",0.38222845692483937,0.3690378140111154,0.3627407998832482
20,5.037414266880455,1.9692883983249172,0.926037790452388,1.216050290155335,1.375742147921316,0.5935462499984493,7.507975074586954,2.3763852218492096,1.576861726424107,1.9778663814952182,1.7809868750303364,0.5953983501351552,0.6300148588410104,0.8088317236255572,0.8039097325408618,0.7771638187221397,0.6567607726597325,0.6344725111441307,0.6553478641785847,0.5771000486385435,0.5596499161843371,0.6375441247307861,0.6336864297538646,0.5386465856831382,0.6318245423076259,0.5356455972669909,0.6350235072097327,0.6058639403433556,0.5337054613451194,0.5973558349926499,0.4927062504400937,0.6358850739086389,0.6118908745802106,"[np.float64(0.7079646017699115), np.float64(0.7639751552795031), np.float64(0.144)]","[np.float64(0.8640425291256645), np.float64(0.5918228279386712), np.float64(0.4396082698585419)]","[np.float64(0.8640425291256645), np.float64(0.0375), np.float64(0.7543436293436293), np.float64(0.4866962305986696)]","[np.float64(0.6858407079646017), np.float64(0.6832298136645962), np.float64(0.536)]","[np.float64(0.5486725663716814), np.float64(0.7329192546583851), np.float64(0.536)]","[np.float64(0.8640425291256645), np.float64(0.015810276679841896), np.float64(0.6780645161290323), np.float64(0.16293929712460065), np.float64(0.04132231404958678), np.float64(0.2260536398467433), np.float64(0.6195652173913043)]",0.37591461444038493,0.37254254147811056,0.32334380329254975
