epoch,train_loss,train_od_loss,train_sc_loss,train_dc_loss,train_label_loss,train_box_loss,val_loss,val_od_loss,val_sc_loss,val_dc_loss,val_label_loss,val_box_loss,val_od_vessel_sten_overall_acc,val_sc_cube_sten_overall_acc,val_sc_cube_plaq_overall_acc,val_sc_cube_joint_overall_acc,val_sc_vessel_sten_overall_acc,val_od_and_sc_vessel_sten_overall_acc,val_od_vessel_sten_macro_precision,val_sc_cube_sten_macro_precision,val_sc_cube_plaq_macro_precision,val_sc_vessel_sten_macro_precision,val_od_and_sc_vessel_sten_macro_precision,val_od_vessel_sten_macro_recall,val_sc_cube_sten_macro_recall,val_sc_cube_plaq_macro_recall,val_sc_vessel_sten_macro_recall,val_od_and_sc_vessel_sten_macro_recall,val_od_vessel_sten_macro_f1,val_sc_cube_sten_macro_f1,val_sc_cube_plaq_macro_f1,val_sc_vessel_sten_macro_f1,val_od_and_sc_vessel_sten_macro_f1,val_od_vessel_sten_per_class_recall,val_sc_cube_sten_per_class_recall,val_sc_cube_plaq_per_class_recall,val_sc_vessel_sten_per_class_recall,val_od_and_sc_vessel_sten_per_class_recall,val_sc_cube_joint_per_class_recall,val_sc_cube_joint_macro_precision,val_sc_cube_joint_macro_recall,val_sc_cube_joint_macro_f1
11,5.252350006294621,2.2407967206564243,1.0062776260356825,2.005275663830298,1.6099345038281911,0.6308622165375236,7.326439582983181,2.360660339675247,1.5188309534367186,3.446948286333848,1.7411198096034788,0.6195405319288859,0.5482912332838039,0.8158896731054978,0.8437964338781575,0.8014023031203567,0.5468053491827637,0.5542347696879644,0.5840066235230105,0.5923682679792805,0.5030846979167625,0.5910146974535332,0.5878586005830904,0.6340300115429012,0.5957169950411406,0.4780098655869903,0.6362577548141227,0.6457609703365764,0.5201407982509094,0.49170611449010115,0.4730865816026232,0.5148919209912992,0.5275664326288884,"[np.float64(0.9601769911504425), np.float64(0.17391304347826086), np.float64(0.768)]","[np.float64(0.9359235380613052), np.float64(0.11890971039182283), np.float64(0.7323177366702938)]","[np.float64(0.9359235380613052), np.float64(0.0), np.float64(0.6346525096525096), np.float64(0.34146341463414637)]","[np.float64(0.9601769911504425), np.float64(0.16459627329192547), np.float64(0.784)]","[np.float64(0.9380530973451328), np.float64(0.18322981366459629), np.float64(0.816)]","[np.float64(0.9359235380613052), np.float64(0.0), np.float64(0.1406451612903226), np.float64(0.006389776357827476), np.float64(0.0), np.float64(0.6302681992337165), np.float64(0.5760869565217391)]",0.3381357215470048,0.3270448044949873,0.25696741516761296
12,5.301814947014222,2.255955886479867,1.0084250412386773,2.037434017853969,1.6175173337355593,0.6384385510605607,7.269799185789657,2.3600373887166777,1.5207914340389943,3.3889703771834556,1.7360789507008447,0.6239584388559579,0.5215453194650818,0.8124535661218425,0.8385494056463596,0.7963874442793462,0.549777117384844,0.5542347696879644,0.5805529675723956,0.5927590810963056,0.50966158013658,0.58510999321276,0.5897257832351969,0.5960737279906191,0.5993875117243094,0.46999781957562503,0.6325542791183422,0.635659869180454,0.4851890708163327,0.49798766367952824,0.4594120645551582,0.5212565546927597,0.5266205704407952,"[np.float64(0.995575221238938), np.float64(0.13664596273291926), np.float64(0.656)]","[np.float64(0.9281189910643592), np.float64(0.14207836456558773), np.float64(0.7279651795429815)]","[np.float64(0.9281189910643592), np.float64(0.0), np.float64(0.6747104247104247), np.float64(0.2771618625277162)]","[np.float64(0.9513274336283186), np.float64(0.18633540372670807), np.float64(0.76)]","[np.float64(0.9513274336283186), np.float64(0.1956521739130435), np.float64(0.76)]","[np.float64(0.9281189910643592), np.float64(0.0), np.float64(0.1638709677419355), np.float64(0.001597444089456869), np.float64(0.0), np.float64(0.6666666666666666), np.float64(0.4963768115942029)]",0.33220831998407874,0.3223758401652316,0.2584155802324602
13,5.276377910758647,2.2218768340509154,0.9870385516797966,2.0674625255725227,1.5999716638382209,0.6219051691919228,7.446128004736292,2.3759506951453777,1.53602274129228,3.534154586339209,1.7669692446287024,0.608981445299058,0.5705794947994056,0.805581352154532,0.8311664190193165,0.7885401188707281,0.563150074294205,0.5690936106983655,0.5747708083474506,0.5837626939384469,0.6596412682713296,0.5866266460413333,0.5811495708269282,0.6287185181113615,0.6027129445036948,0.46009759574062775,0.6432476227120321,0.6437431246450099,0.5554569401260091,0.49560460979306425,0.43919390458003355,0.5429859060661073,0.5582439477811327,"[np.float64(0.8982300884955752), np.float64(0.2919254658385093), np.float64(0.696)]","[np.float64(0.9178825924669155), np.float64(0.14923339011925044), np.float64(0.7410228509249184)]","[np.float64(0.9178825924669155), np.float64(0.003409090909090909), np.float64(0.7162162162162162), np.float64(0.20288248337028825)]","[np.float64(0.915929203539823), np.float64(0.22981366459627328), np.float64(0.784)]","[np.float64(0.8628318584070797), np.float64(0.27639751552795033), np.float64(0.792)]","[np.float64(0.9178825924669155), np.float64(0.0), np.float64(0.1774193548387097), np.float64(0.003194888178913738), np.float64(0.008264462809917356), np.float64(0.7088122605363985), np.float64(0.37681159420289856)]",0.4351701933717228,0.3131978790048219,0.25558886527218655
14,5.230586678052774,2.1967398413551686,0.9749029451668115,2.0589438956862285,1.5886325241371695,0.6081073175876344,7.430558361710002,2.3422133996861625,1.5249985180552,3.5633464567031634,1.7320123023024652,0.6102010953497109,0.5824665676077266,0.8089245913818722,0.8279624814264487,0.7884008172362555,0.6181277860326895,0.612184249628529,0.6033209268840318,0.5519615981530832,0.49588825971656597,0.6142966419094776,0.609006734006734,0.6387016251671889,0.6215814940955816,0.48254955684638207,0.66855552501878,0.6667982190952563,0.5654364270288815,0.5306548994287338,0.45792301786242545,0.6109023081844579,0.6059006640977106,"[np.float64(0.9646017699115044), np.float64(0.2795031055900621), np.float64(0.672)]","[np.float64(0.9079289673113902), np.float64(0.24190800681431004), np.float64(0.7149075081610446)]","[np.float64(0.9079289673113902), np.float64(0.0), np.float64(0.7306949806949807), np.float64(0.2915742793791574)]","[np.float64(0.8672566371681416), np.float64(0.3944099378881988), np.float64(0.744)]","[np.float64(0.8584070796460177), np.float64(0.38198757763975155), np.float64(0.76)]","[np.float64(0.9079289673113902), np.float64(0.0), np.float64(0.29096774193548386), np.float64(0.003194888178913738), np.float64(0.0), np.float64(0.6360153256704981), np.float64(0.5072463768115942)]",0.39085749427162036,0.33505047141541144,0.2668936331095703
15,5.1971484359964135,2.1811113962666844,0.9633840390028547,2.052653006014893,1.5621177049874628,0.6189936889982703,7.282878779516022,2.3500264996237146,1.5242079949166725,3.4086442927578435,1.7364225688249493,0.6136039289305931,0.5274888558692422,0.8288447251114414,0.8448179791976226,0.8090638930163447,0.5854383358098069,0.5854383358098069,0.5468696238487804,0.6014047164486578,0.522597250857729,0.6055325636423641,0.6051749673205714,0.5720397955257517,0.6108608340951306,0.43719637038571346,0.6548880705033071,0.6548880705033071,0.4950470647744331,0.5305869859978899,0.4147145535741328,0.5673043843662788,0.5669293608744547,"[np.float64(0.9911504424778761), np.float64(0.20496894409937888), np.float64(0.52)]","[np.float64(0.9416355615880556), np.float64(0.1890971039182283), np.float64(0.7018498367791077)]","[np.float64(0.9416355615880556), np.float64(0.0), np.float64(0.6973938223938224), np.float64(0.10975609756097561)]","[np.float64(0.9424778761061947), np.float64(0.2701863354037267), np.float64(0.752)]","[np.float64(0.9424778761061947), np.float64(0.2701863354037267), np.float64(0.752)]","[np.float64(0.9416355615880556), np.float64(0.0), np.float64(0.2270967741935484), np.float64(0.001597444089456869), np.float64(0.0), np.float64(0.6915708812260536), np.float64(0.21739130434782608)]",0.346023990402386,0.2970417093492772,0.2517152330196474
16,5.197989053676947,2.168523150275193,0.9552951310366645,2.07417077510644,1.5444575667770652,0.6240655806594355,7.208877202665063,2.354024704203054,1.5078038942919993,3.347048621503111,1.7168345108230318,0.637190198509205,0.537890044576523,0.8409175334323923,0.8579123328380386,0.8243406389301634,0.5928677563150074,0.5973254086181278,0.5759064109962059,0.6219344036101536,0.5008017300932934,0.6221949080663015,0.6201732728944921,0.5764629619450704,0.5924496954124701,0.49514281095048435,0.6436919694387951,0.6463578299345903,0.5103875499523373,0.5413445528729551,0.4972388473667023,0.5718268794000698,0.5761703419981211,"[np.float64(0.995575221238938), np.float64(0.22981366459627328), np.float64(0.504)]","[np.float64(0.9598461712475964), np.float64(0.1918228279386712), np.float64(0.6256800870511425)]","[np.float64(0.9598461712475964), np.float64(0.0), np.float64(0.4985521235521235), np.float64(0.5221729490022173)]","[np.float64(0.9911504424778761), np.float64(0.2919254658385093), np.float64(0.648)]","[np.float64(0.9867256637168141), np.float64(0.30434782608695654), np.float64(0.648)]","[np.float64(0.9598461712475964), np.float64(0.0), np.float64(0.23806451612903226), np.float64(0.003194888178913738), np.float64(0.0), np.float64(0.36973180076628354), np.float64(0.7862318840579711)]",0.2908648045250236,0.3367241800542567,0.2684098715197462
17,5.141816020853775,2.1707541890242426,0.9560064875315559,2.015055343571861,1.5474059169080718,0.6233482733237331,7.363142817239733,2.3541126817199527,1.5207623862371247,3.4882677407929736,1.7279890156641204,0.6261236722904426,0.5557206537890045,0.8346025260029718,0.8458395245170877,0.8123606983655275,0.6225854383358098,0.6225854383358098,0.5632945093204196,0.5951140635939925,0.5127513884965239,0.6224133865020152,0.6213537848523126,0.5736349145275655,0.6167697675424862,0.45871232401017753,0.6670216017149452,0.6665818721486285,0.525820720495535,0.5587179479237308,0.4439880766251568,0.6113812147466469,0.6114212221216673,"[np.float64(0.9734513274336283), np.float64(0.30745341614906835), np.float64(0.44)]","[np.float64(0.9381857255966519), np.float64(0.27120954003407155), np.float64(0.6409140369967355)]","[np.float64(0.9381857255966519), np.float64(0.0), np.float64(0.6993243243243243), np.float64(0.1973392461197339)]","[np.float64(0.9026548672566371), np.float64(0.3944099378881988), np.float64(0.704)]","[np.float64(0.8982300884955752), np.float64(0.39751552795031053), np.float64(0.704)]","[np.float64(0.9381857255966519), np.float64(0.0), np.float64(0.32838709677419353), np.float64(0.001597444089456869), np.float64(0.0), np.float64(0.5670498084291188), np.float64(0.36231884057971014)]",0.4065828252347797,0.31393413078130444,0.27132733050683405
18,5.104277129479721,2.1342418042674534,0.9320030107641708,2.0380323172183865,1.51353466228482,0.6207071387203736,7.173765880064017,2.3592824437144246,1.5113189262876878,3.3031644941437492,1.7379753865544803,0.6213070488471306,0.5007429420505201,0.8292161961367014,0.8450501485884101,0.8118034918276374,0.586924219910847,0.5794947994056464,0.5455786455531948,0.6153832208164608,0.5143781278343811,0.6197483570851717,0.6188567982838379,0.5734236244709504,0.5928013282173463,0.43680358418786086,0.6477085325857931,0.6474269590868282,0.45992757815513224,0.5249597929915164,0.4281827979883601,0.5628657857618998,0.5531106374010496,"[np.float64(0.995575221238938), np.float64(0.10869565217391304), np.float64(0.616)]","[np.float64(0.945820608528447), np.float64(0.18296422487223168), np.float64(0.6496191512513602)]","[np.float64(0.945820608528447), np.float64(0.0), np.float64(0.6428571428571429), np.float64(0.15853658536585366)]","[np.float64(0.9911504424778761), np.float64(0.2639751552795031), np.float64(0.688)]","[np.float64(0.9911504424778761), np.float64(0.2391304347826087), np.float64(0.712)]","[np.float64(0.945820608528447), np.float64(0.0), np.float64(0.22838709677419355), np.float64(0.001597444089456869), np.float64(0.0), np.float64(0.6264367816091954), np.float64(0.27898550724637683)]",0.41327203511953575,0.29731820546395277,0.2565651638829066
19,5.0126001996561715,2.115330128722672,0.9192869382546057,1.977983138410869,1.5220511065885467,0.5932790220473066,7.206531489284527,2.324569360438723,1.5046516278377273,3.3773105038379705,1.720641387676273,0.6039279713032861,0.549777117384844,0.837295690936107,0.8551727340267459,0.819511515601783,0.6032689450222882,0.6062407132243685,0.5736331569664902,0.6197152940083117,0.7697146910175182,0.6215931986829819,0.6207366150428978,0.5794103959398303,0.6050632535208578,0.46438045584387044,0.6613517286868575,0.6634221220615987,0.5228516335306584,0.5396735825218019,0.4643616571093004,0.5849665228202964,0.5881730178744448,"[np.float64(0.9911504424778761), np.float64(0.2670807453416149), np.float64(0.48)]","[np.float64(0.9523809523809523), np.float64(0.1979557069846678), np.float64(0.6648531011969532)]","[np.float64(0.9523809523809523), np.float64(0.0022727272727272726), np.float64(0.650096525096525), np.float64(0.25277161862527714)]","[np.float64(0.9646017699115044), np.float64(0.30745341614906835), np.float64(0.712)]","[np.float64(0.9646017699115044), np.float64(0.3136645962732919), np.float64(0.712)]","[np.float64(0.9523809523809523), np.float64(0.0), np.float64(0.23935483870967741), np.float64(0.006389776357827476), np.float64(0.008264462809917356), np.float64(0.6091954022988506), np.float64(0.4166666666666667)]",0.39600164206563276,0.3188931570319845,0.2729647417826699
20,5.0799897986248475,2.1143590572295383,0.9302226397028656,2.0354081053539352,1.5069541586720843,0.6074048967816272,7.40405378709561,2.3151620166591793,1.5184931776290125,3.5703986158003085,1.7289843714909312,0.5861776475117539,0.5705794947994056,0.8212760029717682,0.8381779346210996,0.8008450965824666,0.6404160475482912,0.6419019316493314,0.5875147999052807,0.5687404806773048,0.6151403869621492,0.6334111729836537,0.633684397545924,0.5868100917935469,0.6277723318783034,0.5196780809453526,0.6821397240696973,0.682735191190751,0.5456040084553354,0.5548998303934624,0.4979635413076191,0.6318061242239349,0.6335469828480943,"[np.float64(0.9690265486725663), np.float64(0.33540372670807456), np.float64(0.456)]","[np.float64(0.9164687252573238), np.float64(0.29437819420783645), np.float64(0.6724700761697497)]","[np.float64(0.9164687252573238), np.float64(0.010227272727272727), np.float64(0.681949806949807), np.float64(0.4700665188470067)]","[np.float64(0.8805309734513275), np.float64(0.43788819875776397), np.float64(0.728)]","[np.float64(0.8761061946902655), np.float64(0.4440993788819876), np.float64(0.728)]","[np.float64(0.9164687252573238), np.float64(0.006587615283267457), np.float64(0.3548387096774194), np.float64(0.03514376996805112), np.float64(0.01652892561983471), np.float64(0.5038314176245211), np.float64(0.7246376811594203)]",0.43093192632664323,0.36543383494140536,0.2916728951866721
