epoch,train_loss,train_od_loss,train_dc_loss,train_sc_loss,train_label_loss,train_box_loss,val_loss,val_od_loss,val_dc_loss,val_sc_loss,val_label_loss,val_box_loss,val_sc_cube_joint_acc,val_sc_cube_sten_acc,val_sc_cube_plaq_acc,val_sc_vessel_sten_acc,val_sten_per_class_acc,val_plaq_per_class_acc,val_od_acc
11,3.9465738243428663,2.1133103752035205,1.3051916859612542,0.5280717593863722,1.6351400838565018,0.478170292772942,6.706261957434589,2.226843401657014,3.1113359284330193,1.368082615317506,1.7572965109029934,0.4695468928985497,0.8332095096582467,0.8641809063893017,0.8521545319465081,0.6047548291233283,"[0.9713893339436942, 0.5183882315318197, 0.015005359056806002]","[0.9713893339436942, 0.0, 0.6386278195488722, 0.017418032786885244]",0.6344725111441307
12,3.9762962281146206,2.110813023906601,1.3423030672273941,0.5231801440924837,1.62573129215967,0.48508173005529126,6.6636868315563715,2.2216499010957667,3.086619358034445,1.355417575963527,1.7571813225392419,0.46446857908713,0.8398031203566122,0.8670598068350669,0.8591660475482912,0.612184249628529,"[0.9809452964065003, 0.4278861528621682, 0.2057877813504823]","[0.9809452964065003, 0.0, 0.5314849624060151, 0.2346311475409836]",0.6537890044576523
13,3.902371865644588,2.0764838860417574,1.309243395385243,0.5166445873654053,1.5872200398763778,0.48926384740977386,6.651772615110131,2.220646398003802,3.083095737310121,1.3480304603406867,1.732672671535956,0.4879737235053003,0.8407317979197623,0.8656203566121843,0.8602340267459139,0.6359583952451708,"[0.9856374456397345, 0.3700031979533099, 0.27867095391211144]","[0.9856374456397345, 0.0, 0.4468984962406015, 0.35860655737704916]",0.637444279346211
14,3.8815289180368016,2.0703843559143738,1.2992048331952029,0.5119397231163246,1.563017763250039,0.5073665917067036,6.638360024913482,2.2335252832588175,3.0529727185869073,1.351862040047122,1.7417056652487917,0.49181961942497276,0.8391066121842496,0.861719910846954,0.8597696879643388,0.6285289747399703,"[0.9843213550011444, 0.3242724656220019, 0.3665594855305466]","[0.9843213550011444, 0.0, 0.4017857142857143, 0.4702868852459016]",0.6359583952451708
15,3.882664816469838,2.0509781405766425,1.325391066747344,0.5062956034092727,1.5518898702921124,0.4990882694373949,6.619270937379107,2.206531692683166,3.072589145569844,1.3401501122143573,1.733702312237431,0.47282938124164275,0.8417997771173849,0.8647381129271917,0.8615806092124815,0.6196136701337296,"[0.9862668802929733, 0.3520946594179725, 0.3065380493033226]","[0.9862668802929733, 0.0, 0.44031954887218044, 0.39139344262295084]",0.6478454680534919
16,3.7981131562678994,2.0170877966977194,1.2745365431995295,0.5064888180764313,1.5285134897698875,0.488574308138025,6.601097017791929,2.1928303570704926,3.067130700063281,1.341135985419729,1.735697852044148,0.45713250498212765,0.8407782317979198,0.8628343239227341,0.8606983655274889,0.6433878157503715,"[0.9868390936140994, 0.31307962903741604, 0.38263665594855306]","[0.9868390936140994, 0.0, 0.3792293233082707, 0.4948770491803279]",0.6656760772659732
17,3.810090814793409,2.00679769321992,1.30364400421606,0.4996491184627169,1.5187105932062501,0.48808709976110753,6.6449824822762595,2.218508996312625,3.084223099207666,1.3422503747289187,1.737645935587784,0.4808630588235063,0.8417997771173849,0.8664561664190193,0.8621378157503715,0.6315007429420505,"[0.98334859235523, 0.39206907579149347, 0.26688102893890675]","[0.98334859235523, 0.0, 0.49718045112781956, 0.3319672131147541]",0.649331352154532
18,3.750487855493517,1.976585995843292,1.275682834818917,0.49821902375364424,1.4771170038368164,0.4994689927931012,6.707387716197118,2.2243246108912573,3.124184613411787,1.3588784929552842,1.7383726492126192,0.4859519622976773,0.8403603268945022,0.8702173105497771,0.8589803120356612,0.6300148588410104,"[0.975394827191577, 0.4931244003837544, 0.1639871382636656]","[0.975394827191577, 0.0, 0.5977443609022557, 0.18545081967213115]",0.6151560178306092
19,3.714079919723678,1.933542269176151,1.2874676214694176,0.4930700290083917,1.4309945575896872,0.5025477123494118,6.581779250759046,2.2608972437657657,2.9861149469539745,1.3347670745425124,1.7155491640730498,0.5453480781893348,0.84337852897474,0.862369985141159,0.861719910846954,0.6062407132243685,"[0.991760128175784, 0.3105212663895107, 0.2883172561629153]","[0.991760128175784, 0.0, 0.3900375939849624, 0.4057377049180328]",0.6240713224368499
20,3.671692736948035,1.9039959993685653,1.280994258080425,0.4867024749654245,1.4081180563195224,0.49587794416189446,6.578303228146245,2.210954270306256,3.0265077320687497,1.3408412374445522,1.7162911955609874,0.49466307264495674,0.8415676077265973,0.8684063893016345,0.8601411589895989,0.6032689450222882,"[0.9825474937056534, 0.4384393987847777, 0.1714898177920686]","[0.9825474937056534, 0.0, 0.5385338345864662, 0.21209016393442623]",0.6448736998514116
21,3.655742358530761,1.8768848763367076,1.2955830441570793,0.48327444246503143,1.390839095887107,0.48604578143617105,6.53797106926802,2.191330555638503,3.0097808477079124,1.3368596790098648,1.7217348007490798,0.4695957520153119,0.84375,0.8639487369985142,0.8647845468053492,0.6270430906389302,"[0.9872396429388877, 0.32619123760793095, 0.35691318327974275]","[0.9872396429388877, 0.0, 0.39614661654135336, 0.5409836065573771]",0.6225854383358098
22,3.6577876517614927,1.8726292370784354,1.3052029040218516,0.4799555132236584,1.3868895725197143,0.48573966483759173,6.655035974010162,2.213912148503946,3.096991009103792,1.3441328202935283,1.7102251088230123,0.5036870410958808,0.8433320950965825,0.8671991084695394,0.8634843982169391,0.6329866270430906,"[0.9832341496910048, 0.40773904700991365, 0.23365487674169347]","[0.9832341496910048, 0.0, 0.5136278195488722, 0.32786885245901637]",0.6478454680534919
23,3.6168959070244373,1.8240452836521528,1.32108627979862,0.47176434156188274,1.3288698517855542,0.49517543266374764,6.706922491509412,2.2008127129750013,3.152718824165865,1.3533909727628577,1.7158194925381804,0.4849932234656917,0.8422641158989599,0.8692421991084696,0.8636701337295691,0.6537890044576523,"[0.9740787365529869, 0.46626159258074834, 0.25616291532690244]","[0.9740787365529869, 0.0, 0.5892857142857143, 0.33094262295081966]",0.6389301634472511
24,3.611916389553755,1.820604951811677,1.3271513365759608,0.4641601059227027,1.3207185531502372,0.49988640011630237,6.720845382362162,2.204138565487961,3.165957215278014,1.3507496065485018,1.715243881463297,0.48889468203489433,0.8440750371471025,0.8703566121842496,0.8650167161961367,0.6552748885586924,"[0.9788281071183337, 0.44195714742564757, 0.27438370846730975]","[0.9788281071183337, 0.0, 0.5681390977443609, 0.32172131147540983]",0.612184249628529
25,3.56782666067356,1.7750306441738022,1.3338268686205643,0.4589691385996757,1.28674476427989,0.4882858818249598,6.674764403957288,2.1841767042963722,3.143210656565092,1.347377046986928,1.70532158892657,0.4788551133800331,0.8444465081723626,0.8681277860326895,0.8654346210995543,0.6523031203566122,"[0.9793430991073472, 0.43140390150303803, 0.24866023579849947]","[0.9793430991073472, 0.0010460251046025104, 0.5286654135338346, 0.4067622950819672]",0.6478454680534919
26,3.562900031606356,1.7738844602063593,1.3323979438825164,0.4566176257155096,1.2823359364996227,0.4915485245380866,6.662643088785052,2.2063701060829954,3.1147174000386313,1.3415555879694772,1.697333349318462,0.5090367545978959,0.8467682020802377,0.8695208023774146,0.867802748885587,0.6523031203566122,"[0.9811741817349507, 0.4285257435241445, 0.25616291532690244]","[0.9811741817349507, 0.0, 0.5319548872180451, 0.42008196721311475]",0.6760772659732541
27,3.5022945945443174,1.721432143533165,1.3205895189963424,0.46027293680378795,1.234265076317729,0.487167067920505,6.57165827312526,2.173491382457382,3.063915243488391,1.33425165566917,1.7043025391038165,0.46918883939613576,0.8458859583952452,0.867895616641902,0.8667812035661219,0.6270430906389302,"[0.9832913710231174, 0.4118963863127598, 0.2347266881028939]","[0.9832913710231174, 0.0, 0.5108082706766918, 0.4057377049180328]",0.6419019316493314
28,3.5331859898054314,1.7191384677612584,1.3585739300897381,0.45547358795142495,1.2250796854843768,0.49405878431579403,6.635347142771373,2.1964643528624177,3.103512934478171,1.3353698649816768,1.7057996645171847,0.49066469144042946,0.8461181277860327,0.8663632986627043,0.8674777117384844,0.6582466567607727,"[0.9880979629205768, 0.32811000959385994, 0.39013933547695606]","[0.9880979629205768, 0.0, 0.4506578947368421, 0.4661885245901639]",0.6359583952451708
29,3.4418318499021736,1.6597506262834407,1.3354721112018266,0.44660910884046495,1.180112918000027,0.47963770677067213,6.651146748653152,2.198308084060601,3.111376332953705,1.3414623327000559,1.7123154090490822,0.48599267231427595,0.8454680534918276,0.869010029717682,0.8672919762258544,0.674591381872214,"[0.9794003204394598, 0.41509433962264153, 0.32261521972132906]","[0.9794003204394598, 0.0010460251046025104, 0.5239661654135338, 0.4569672131147541]",0.6656760772659732
30,3.440881878483546,1.643870107035957,1.3516477106737912,0.4453640652962781,1.1622619344519898,0.48160817116330573,6.780678982550737,2.1793493290683283,3.2311058596262945,1.3702238044682171,1.6940934484719523,0.4852558793804058,0.8393852154531947,0.8651095839524517,0.8645523774145617,0.7013372956909361,"[0.9629205767910277, 0.4653022065877838, 0.3729903536977492]","[0.9629205767910277, 0.01882845188284519, 0.5892857142857143, 0.5317622950819673]",0.6612184249628529
31,3.4200486187087464,1.6028645398365489,1.371289993753712,0.44589407902320627,1.1212421062099138,0.48162243090370027,6.883910500331165,2.2107510796640324,3.3123931000423714,1.3607663110738693,1.7452385581211802,0.46551251869084925,0.84337852897474,0.8670133729569094,0.8666419019316494,0.6835066864784547,"[0.9749370565346761, 0.4230892228973457, 0.3333333333333333]","[0.9749370565346761, 0.0031380753138075313, 0.556390977443609, 0.44979508196721313]",0.5185735512630015
32,3.3924955953488727,1.5775652919714007,1.3821586699893904,0.4327716399263311,1.089719873259729,0.48784542042698903,6.82424466900019,2.20022700802155,3.2704346038467453,1.3535830603155254,1.7186589761020876,0.4815680291337854,0.8456537890044576,0.8702637444279346,0.8673848439821694,0.7072808320950966,"[0.9724765392538338, 0.4633834346018548, 0.31939978563772775]","[0.9724765392538338, 0.01778242677824268, 0.5357142857142857, 0.5409836065573771]",0.5928677563150074
33,3.3087819857717857,1.501120709679855,1.3768220154118347,0.4308392544763145,1.0266923045259688,0.47442840513941636,6.585190100910402,2.169771840735076,3.0862411532982166,1.3291770867141135,1.6955673259514377,0.4742045169613305,0.8480683506686478,0.8669669390787519,0.8680349182763745,0.649331352154532,"[0.9880979629205768, 0.3562519987208187, 0.3097534833869239]","[0.9880979629205768, 0.0, 0.43796992481203006, 0.5061475409836066]",0.6537890044576523
34,3.318218102661227,1.5211061720962538,1.365207469033105,0.4319044599633241,1.0417817635630022,0.47932440879633703,6.610775075963414,2.1673205217197316,3.1050891395138702,1.3383654288792823,1.6827476325303936,0.4845728880728565,0.8449108469539376,0.8676170133729569,0.868917161961367,0.6760772659732541,"[0.9820897230487525, 0.3805564438759194, 0.3558413719185423]","[0.9820897230487525, 0.0010460251046025104, 0.5521616541353384, 0.3831967213114754]",0.6701337295690936
35,3.30368953739164,1.4784228093823686,1.400830821180601,0.42443590576818924,1.0016092927238747,0.4768135161665242,6.886739743569485,2.213696526490616,3.319994160966279,1.353049077690532,1.7555829587251568,0.45811357009791126,0.8452358841010401,0.8712852897473997,0.8675705794947994,0.6716196136701337,"[0.9699588006408789, 0.5334186120882635, 0.15541264737406216]","[0.9699588006408789, 0.012552301255230125, 0.6292293233082706, 0.39139344262295084]",0.5349182763744428
36,3.3159769960800953,1.460339130573979,1.4363183841796752,0.4193194779325053,0.977653146145954,0.48268598550667535,6.63914978610302,2.18849387897582,3.114578160758542,1.3360777516747087,1.6956245064381676,0.49286936838124557,0.8456537890044576,0.8650631500742942,0.8669669390787519,0.6731054977711739,"[0.9860379949645228, 0.3332267348896706, 0.3815648445873526]","[0.9860379949645228, 0.0020920502092050207, 0.46616541353383456, 0.45594262295081966]",0.6701337295690936
37,3.2307897873859495,1.4147592422411595,1.402379687727277,0.41365086295132064,0.9324040255336934,0.4823552166443255,6.761547162200294,2.181404519151863,3.231449671244409,1.3486929696816012,1.7058808814170452,0.47552363660728186,0.8448644130757801,0.8655739227340268,0.8671062407132244,0.687964338781575,"[0.9819752803845273, 0.3488967061080908, 0.41693461950696675]","[0.9819752803845273, 0.009414225941422594, 0.41964285714285715, 0.6260245901639344]",0.6359583952451708
38,3.2205514812105043,1.3836257509800134,1.4293995718284462,0.4075261611281138,0.9020744378280975,0.48155131169442233,6.8352452711111,2.2022831439971924,3.276126872891842,1.3568352552832765,1.706148595767488,0.49613455272879375,0.8401745913818722,0.8600018573551264,0.8665026002971769,0.687964338781575,"[0.9747653925383383, 0.3175567636712504, 0.5284030010718114]","[0.9747653925383383, 0.014644351464435146, 0.5319548872180451, 0.4918032786885246]",0.6448736998514116
39,3.231995725295392,1.369196845298287,1.4591699362166672,0.4036289411622132,0.8816905980622252,0.48750624762279754,6.845634691085589,2.2170770769656944,3.2852706237079836,1.3432869734325465,1.6977938470217877,0.5192832267160585,0.8461645616641902,0.8687778603268945,0.8670598068350669,0.6924219910846954,"[0.9773975738155184, 0.40326191237607933, 0.39442658092175775]","[0.9773975738155184, 0.02405857740585774, 0.45112781954887216, 0.6239754098360656]",0.5928677563150074
40,3.2109786439515595,1.3294802592977428,1.4905862753835029,0.39091210941117777,0.8398595945251495,0.48962066555921896,6.6921843392912645,2.1704087964858783,3.182549306122415,1.3392262416352858,1.7074111236662821,0.46299767284170457,0.8443536404160475,0.8668740713224369,0.8623235512630015,0.6716196136701337,"[0.9854085603112841, 0.3904700991365526, 0.2433011789924973]","[0.9854085603112841, 0.007322175732217573, 0.5281954887218046, 0.22438524590163936]",0.600297176820208
41,3.103380219930841,1.3115868164274826,1.4049471705893564,0.3868462317241005,0.8351531448269974,0.4764336717530748,6.765182203638094,2.1921799228877625,3.2316172158329,1.341385080481849,1.710790661746741,0.4813892679393999,0.8474182763744428,0.8691493313521546,0.867802748885587,0.6790490341753344,"[0.9772259098191806, 0.43140390150303803, 0.31189710610932475]","[0.9772259098191806, 0.011506276150627616, 0.5338345864661654, 0.47540983606557374]",0.6092124814264487
42,3.141397777305218,1.2961170133057183,1.465269449038946,0.38001131836952967,0.8072733815434437,0.488843631935911,6.830170116367962,2.1977235531594705,3.2724233805602667,1.3600231603628097,1.7096150600591824,0.488108495642771,0.836645616641902,0.8609769687964339,0.8621378157503715,0.6716196136701337,"[0.9656672007324331, 0.38919091781259996, 0.4812433011789925]","[0.9656672007324331, 0.0198744769874477, 0.6273496240601504, 0.3452868852459016]",0.5646359583952452
43,3.075135075376639,1.2639528424341513,1.4369732791829297,0.3742089513660196,0.7862101582551708,0.47774268471304393,6.81092379284188,2.193613217563233,3.278532868676794,1.338777709785484,1.7233611377127447,0.470252086173533,0.8464895988112927,0.8681277860326895,0.8672455423476969,0.6835066864784547,"[0.9786564431219958, 0.4023025263831148, 0.3590568060021436]","[0.9786564431219958, 0.027196652719665274, 0.5202067669172933, 0.45184426229508196]",0.5928677563150074
44,3.1010572821455216,1.2647174454858643,1.467072942712517,0.36926689582181144,0.7869930732502166,0.47772437280391233,6.839637507316974,2.191803001508515,3.304019706539301,1.3438147734463746,1.7253663377167563,0.4664366641676037,0.8466289004457652,0.868174219910847,0.8675241456166419,0.6849925705794948,"[0.9765964751659418, 0.41477454429165334, 0.35691318327974275]","[0.9765964751659418, 0.04079497907949791, 0.5333646616541353, 0.45286885245901637]",0.5720653789004457
45,2.9864514253412517,1.2203877420952396,1.397809983519699,0.36825370486180076,0.7447143002674793,0.47567344028081765,6.787435477848223,2.20193367152964,3.2353633730630844,1.350138417691081,1.6931998542225326,0.5087338138581737,0.8377135958395245,0.8598161218424963,0.8626485884101041,0.6686478454680534,"[0.9764820325017166, 0.3197953309881676, 0.4844587352625938]","[0.9764820325017166, 0.04079497907949791, 0.5714285714285714, 0.26434426229508196]",0.6270430906389302
46,3.0613256160804205,1.2429374911985744,1.4568637566732272,0.3615243659109193,0.7536903136604755,0.4892471765278507,6.84738824346299,2.1909348462384957,3.3014249058788536,1.3550285047876376,1.67507014359494,0.5158647020245164,0.8404996285289748,0.8626950222882616,0.8631129271916791,0.6849925705794948,"[0.9696726939803159, 0.41797249760153504, 0.34941050375133975]","[0.9696726939803159, 0.06380753138075314, 0.49107142857142855, 0.5491803278688525]",0.6151560178306092
47,2.959912584666091,1.1792002755251008,1.4232389559640717,0.35747335007801595,0.6966248101209722,0.4825754644885912,6.887056036589761,2.2061555732251628,3.3295555539230213,1.3513449119177345,1.6954739818940885,0.5106815918506253,0.8411497028231798,0.8629271916790491,0.8649238484398217,0.6805349182763745,"[0.9707598992904555, 0.3850335785097538, 0.44480171489817794]","[0.9707598992904555, 0.04184100418410042, 0.5122180451127819, 0.5450819672131147]",0.6285289747399703
48,2.967759708928477,1.20041205955097,1.41562392845977,0.3517237172104692,0.720741469124555,0.4796705918260298,6.799379562411889,2.1814718932709285,3.2769971014130364,1.3409105620681354,1.7000851174844125,0.48138677702459454,0.8471861069836553,0.8704959138187222,0.8669205052005944,0.6953937592867756,"[0.9747653925383383, 0.4499520307003518, 0.32690246516613075]","[0.9747653925383383, 0.028242677824267783, 0.5103383458646616, 0.5348360655737705]",0.6017830609212481
49,2.963592155217203,1.180401348015658,1.4389660286822845,0.344224779822533,0.7047518064349978,0.47564954053358,6.826531270137527,2.251995189961057,3.2349973453612284,1.3395387471960276,1.6958548279827355,0.5561403609171112,0.8474182763744428,0.8693815007429421,0.8668276374442794,0.6775631500742942,"[0.9752231631952392, 0.4672209785737128, 0.2347266881028939]","[0.9752231631952392, 0.036610878661087864, 0.5474624060150376, 0.4354508196721312]",0.6300148588410104
50,2.9603696395459203,1.1682823254284385,1.450074759303285,0.3420125566925849,0.6848423205131448,0.483440005027105,6.872852189604536,2.201264797756863,3.3239531502879336,1.3476342341312668,1.694366289883056,0.5068985077522098,0.8410104011887073,0.861255572065379,0.8661311292719168,0.6671619613670133,"[0.9749370565346761, 0.3383434601854813, 0.4844587352625938]","[0.9749370565346761, 0.04079497907949791, 0.519266917293233, 0.48258196721311475]",0.6240713224368499
51,2.929058683786379,1.1459115820713255,1.4477553957777483,0.33539170333922474,0.6680433031816138,0.4778682789844224,6.804916860088043,2.2028484171151406,3.2644798062321696,1.3375886264823664,1.6845160330084736,0.5183323812767731,0.8426820208023774,0.8618592124814265,0.8659918276374443,0.6612184249628529,"[0.9834630350194552, 0.30892228973456987, 0.43729903536977494]","[0.9834630350194552, 0.04707112970711297, 0.4069548872180451, 0.5655737704918032]",0.6300148588410104
52,2.9010712505521457,1.1512081583762648,1.4194843724853545,0.3303787213080744,0.6662345120310479,0.48497364645176644,6.916395875042199,2.1968929838355997,3.37558779093915,1.343915085056769,1.7205867583390866,0.47630622837062403,0.8429606240713224,0.8660846953937593,0.8639487369985142,0.674591381872214,"[0.9720759899290455, 0.4646626159258075, 0.22615219721329047]","[0.9720759899290455, 0.07845188284518828, 0.46710526315789475, 0.5625]",0.5854383358098069
53,2.9021075538497887,1.1382591434671796,1.4371043729056177,0.32674403275256486,0.648721807006123,0.48953733614535405,6.808512936713788,2.1911806688818096,3.2812382219806975,1.3360940440825964,1.6947408670487674,0.49643979568686614,0.8480219167904903,0.8711459881129272,0.8677098811292719,0.687964338781575,"[0.9767681391622797, 0.4438759194115766, 0.3247588424437299]","[0.9767681391622797, 0.036610878661087864, 0.5554511278195489, 0.4098360655737705]",0.5973254086181278
54,2.8893142039670714,1.1305929034198379,1.4383147610296025,0.32040654013139236,0.6482600038584229,0.4823328995087979,6.86450070797159,2.210272618854081,3.313002148438632,1.341225937141509,1.6960078325752688,0.5142647900372656,0.8456073551263001,0.868731426448737,0.8661775631500743,0.6894502228826151,"[0.9760242618448157, 0.4112567956507835, 0.39228295819935693]","[0.9760242618448157, 0.01882845188284519, 0.5028195488721805, 0.5215163934426229]",0.6017830609212481
55,2.8469997135528033,1.1287509019317288,1.406558804004935,0.3116900075550684,0.6531216314471947,0.47562927072394195,6.896495918138091,2.1938692264104103,3.354337646274963,1.3482890447452442,1.6965131763180923,0.4973560437692733,0.8404067607726597,0.867988484398217,0.8604661961367014,0.6775631500742942,"[0.9648661020828565, 0.5091141669331628, 0.25616291532690244]","[0.9648661020828565, 0.0700836820083682, 0.475093984962406, 0.6055327868852459]",0.6433878157503715
56,2.8349485624652733,1.098121627420744,1.427061064724263,0.30976587289276436,0.6327265627698302,0.4653950644746465,6.813890062383091,2.190770989355772,3.287873373540997,1.3352456917041133,1.703342485498604,0.4874285018231819,0.8468146359583952,0.8699387072808321,0.8658989598811293,0.6835066864784547,"[0.9777981231403067, 0.44451551007355294, 0.2754555198285102]","[0.9777981231403067, 0.036610878661087864, 0.4567669172932331, 0.5665983606557377]",0.5839524517087668
57,2.8217513395549636,1.0968256615402336,1.4209060939474665,0.3040195815616169,0.6284777196992507,0.4683479421566856,6.740055109697563,2.1813810037929864,3.222652414786002,1.3360217084516757,1.682171736697415,0.49920926820099887,0.8453287518573551,0.8695672362555721,0.8644130757800892,0.6909361069836553,"[0.9724765392538338, 0.4844899264470739, 0.23258306538049303]","[0.9724765392538338, 0.01882845188284519, 0.5784774436090225, 0.38114754098360654]",0.5898959881129272
58,2.8087165009818493,1.0764170115858633,1.4310787453238567,0.3012207430324914,0.6043624815191991,0.4720545282447974,6.94417193806136,2.2188331062079185,3.3751003565349635,1.3502384632914286,1.6972641134828064,0.5215689930346317,0.8386422734026746,0.862184249628529,0.8629736255572066,0.6790490341753344,"[0.9682421606775006, 0.3914294851295171, 0.4533762057877814]","[0.9682421606775006, 0.06485355648535565, 0.5484022556390977, 0.4456967213114754]",0.649331352154532
59,2.7611013201679624,1.071341876200461,1.3939233754349183,0.2958360723257196,0.607876336735534,0.4634655382073784,6.785641515997821,2.1936043461989225,3.2526275085766168,1.3394096583923882,1.6767535283940482,0.5168508193966896,0.843842867756315,0.8672919762258544,0.8649238484398217,0.6820208023774146,"[0.9756237125200274, 0.4208506555804285, 0.33440514469453375]","[0.9756237125200274, 0.029288702928870293, 0.5258458646616542, 0.4405737704918033]",0.6463595839524517
60,2.7901691106081428,1.062315857973885,1.435940126019699,0.29191311867040154,0.593870953508804,0.46844490534378647,6.966037525267558,2.2502523639435585,3.369567832182706,1.3462173337398722,1.69979403457585,0.550458324548045,0.8388744427934621,0.8624164190193165,0.8641344725111442,0.6820208023774146,"[0.970531013962005, 0.3805564438759194, 0.45230439442658094]","[0.970531013962005, 0.06171548117154812, 0.5296052631578947, 0.47438524590163933]",0.6404160475482912
61,2.7912447169320704,1.0845905826806017,1.4172870199188348,0.28936711362115153,0.6020796265132268,0.4825109551071405,6.8893698938522565,2.211965941887581,3.331240216773059,1.3461637525247183,1.7338477571215758,0.4781181830857557,0.8422176820208024,0.8672455423476969,0.8621378157503715,0.6864784546805349,"[0.9672693980315862, 0.4816117684681804, 0.2861736334405145]","[0.9672693980315862, 0.06380753138075314, 0.5714285714285714, 0.39549180327868855]",0.537890044576523
62,2.713893646810383,1.0595159644529426,1.3686466699945397,0.28573101146873653,0.587858533734032,0.4716574323289938,6.946600031074501,2.2342616783051534,3.3706618657097973,1.341676485290867,1.6867092847824097,0.5475523935669607,0.8419855126300149,0.8643202080237742,0.8638558692421991,0.6537890044576523,"[0.9764820325017166, 0.3818356251998721, 0.3804930332261522]","[0.9764820325017166, 0.0700836820083682, 0.4642857142857143, 0.4959016393442623]",0.6225854383358098
