epoch,train_loss,train_od_loss,train_sc_loss,train_dc_loss,train_label_loss,train_box_loss,val_loss,val_od_loss,val_sc_loss,val_dc_loss,val_label_loss,val_box_loss,val_od_vessel_sten_overall_acc,val_sc_cube_sten_overall_acc,val_sc_cube_plaq_overall_acc,val_sc_cube_joint_overall_acc,val_sc_vessel_sten_overall_acc,val_od_and_sc_vessel_sten_overall_acc,val_od_vessel_sten_macro_precision,val_sc_cube_sten_macro_precision,val_sc_cube_plaq_macro_precision,val_sc_vessel_sten_macro_precision,val_od_and_sc_vessel_sten_macro_precision,val_od_vessel_sten_macro_recall,val_sc_cube_sten_macro_recall,val_sc_cube_plaq_macro_recall,val_sc_vessel_sten_macro_recall,val_od_and_sc_vessel_sten_macro_recall,val_od_vessel_sten_macro_f1,val_sc_cube_sten_macro_f1,val_sc_cube_plaq_macro_f1,val_sc_vessel_sten_macro_f1,val_od_and_sc_vessel_sten_macro_f1,val_od_vessel_sten_per_class_recall,val_sc_cube_sten_per_class_recall,val_sc_cube_plaq_per_class_recall,val_sc_vessel_sten_per_class_recall,val_od_and_sc_vessel_sten_per_class_recall,val_sc_cube_joint_per_class_recall,val_sc_cube_joint_macro_precision,val_sc_cube_joint_macro_recall,val_sc_cube_joint_macro_f1
1,4.253066298230893,2.1788014096476265,1.4424907726546128,0.6317741159497008,1.7247049579933538,0.45409645479945937,4.660847414848712,2.147561294742437,1.6609681989743377,0.8523179264379892,1.826190765604421,0.32137053190158454,0.39821693907875183,0.8485791233283804,0.8417533432392273,0.8296341010401189,0.5720653789004457,0.5735512630014858,0.2754431656870681,0.583209445040125,0.5004738229893791,0.7141326475945569,0.7151609469890078,0.37637186463658184,0.43897310180946186,0.3469393250058478,0.47669513915608563,0.4772906062771396,0.25559184481393504,0.448008439132775,0.3409642889512414,0.4268244901659834,0.42784692043731437,"[np.float64(0.995575221238938), np.float64(0.13354037267080746), np.float64(0.0)]","[np.float64(0.9774346793349169), np.float64(0.3373083475298126), np.float64(0.002176278563656148)]","[np.float64(0.9774346793349169), np.float64(0.0), np.float64(0.4058880308880309), np.float64(0.004434589800443459)]","[np.float64(0.7699115044247787), np.float64(0.6521739130434783), np.float64(0.008)]","[np.float64(0.7654867256637168), np.float64(0.6583850931677019), np.float64(0.008)]","[np.float64(0.9774346793349169), np.float64(0.0), np.float64(0.3767741935483871), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.17077181822513468,0.19345841041190057,0.18137338827324712
2,3.8485681833857197,1.9914035660735632,1.3037768722969596,0.5533877445521664,1.6558033229183342,0.33560024150962925,4.648902492636389,2.1129492376253936,1.6535330529736483,0.8824202131800553,1.783392442440067,0.32955679606966876,0.5081723625557206,0.8477897473997028,0.8386422734026746,0.818861441307578,0.6285289747399703,0.6344725111441307,0.3472197077893777,0.5790919893300028,0.46889316624861116,0.6510130718954249,0.6568722369584439,0.45077777167042266,0.5065950904810012,0.4016942482106001,0.536859378149105,0.540120705765954,0.3660251531296437,0.5110495063844099,0.3627634847109107,0.5301462624362265,0.5342877993554317,"[np.float64(0.9734513274336283), np.float64(0.37888198757763975), np.float64(0.0)]","[np.float64(0.9442370772537043), np.float64(0.5124361158432709), np.float64(0.06311207834602829)]","[np.float64(0.9442370772537043), np.float64(0.0), np.float64(0.6558880308880309), np.float64(0.0066518847006651885)]","[np.float64(0.7168141592920354), np.float64(0.7577639751552795), np.float64(0.136)]","[np.float64(0.7079646017699115), np.float64(0.7763975155279503), np.float64(0.136)]","[np.float64(0.9442370772537043), np.float64(0.0), np.float64(0.5832258064516129), np.float64(0.0), np.float64(0.0), np.float64(0.06704980842911877), np.float64(0.0)]",0.20342580722600798,0.22778752744777656,0.2028209097877455
3,3.715532453804366,1.9306457139299078,1.2478304009274237,0.5370563406623521,1.602380717057461,0.3282649974893821,4.634015585619194,2.0980965022870977,1.651790682569102,0.8841283988174415,1.7760843197740503,0.32201218459125086,0.5052005943536404,0.8457002228826151,0.84356426448737,0.8181649331352154,0.6567607726597325,0.6597325408618128,0.3427351982105802,0.611938385172355,0.5109481874269521,0.6494602079017664,0.6520229943872765,0.45002656699463167,0.5689696043061027,0.4746352796635949,0.5975697612634897,0.5996401546382308,0.3626987451872245,0.5850992049415429,0.4674867926047775,0.606764419844379,0.609074011366159,"[np.float64(0.9867256637168141), np.float64(0.36335403726708076), np.float64(0.0)]","[np.float64(0.9347358896052482), np.float64(0.4838160136286201), np.float64(0.2883569096844396)]","[np.float64(0.9347358896052482), np.float64(0.0), np.float64(0.6578185328185329), np.float64(0.30598669623059865)]","[np.float64(0.7522123893805309), np.float64(0.7204968944099379), np.float64(0.32)]","[np.float64(0.7522123893805309), np.float64(0.7267080745341615), np.float64(0.32)]","[np.float64(0.9347358896052482), np.float64(0.0), np.float64(0.5851612903225807), np.float64(0.004792332268370607), np.float64(0.0), np.float64(0.07471264367816093), np.float64(0.5181159420289855)]",0.3014112103219655,0.3025025854147637,0.2677667492439829
4,3.6296314093268522,1.8847519145426104,1.215637027143927,0.5292424695818858,1.562795969852283,0.32195594376032005,4.5859547864081955,2.093613110946972,1.636387351004943,0.8559543062388366,1.7675232002926156,0.32608990594523596,0.5334323922734027,0.8554049034175334,0.8510865527488856,0.8281946508172363,0.649331352154532,0.6537890044576523,0.3600216926659649,0.6257029145669876,0.6073179355892645,0.6674529859827695,0.6706062030075189,0.46925557448835636,0.5401623579704119,0.4390311657197628,0.5947899375217575,0.5978955275838692,0.3872616735016907,0.5648656429080351,0.4314463296877256,0.59375701227654,0.5972317315156564,"[np.float64(0.9823008849557522), np.float64(0.4254658385093168), np.float64(0.0)]","[np.float64(0.9527202805112543), np.float64(0.47734241908006814), np.float64(0.19042437431991294)]","[np.float64(0.9527202805112543), np.float64(0.0011363636363636363), np.float64(0.6481660231660231), np.float64(0.1541019955654102)]","[np.float64(0.8584070796460177), np.float64(0.6459627329192547), np.float64(0.28)]","[np.float64(0.8584070796460177), np.float64(0.65527950310559), np.float64(0.28)]","[np.float64(0.9527202805112543), np.float64(0.0013175230566534915), np.float64(0.5606451612903226), np.float64(0.01597444089456869), np.float64(0.0), np.float64(0.08812260536398467), np.float64(0.2318840579710145)]",0.3494011068107059,0.26438058129825687,0.2562955492813989
5,3.576855811948157,1.8542151043223123,1.1839588157685295,0.5386818889107576,1.5385136292394945,0.3157014729242014,4.541853910383909,2.085529569348525,1.6178022686734752,0.8385220888106688,1.7657832703180059,0.31974630074393146,0.4710252600297177,0.8535939821693908,0.857308692421991,0.8313985884101041,0.6344725111441307,0.6344725111441307,0.3232564850252111,0.6172857176209247,0.6335855003443994,0.6402528977871443,0.6402528977871443,0.4275362318840579,0.5542595706623737,0.48222904337248085,0.6084129060627714,0.6084129060627714,0.3302560800270902,0.5798089776561656,0.49077161752613463,0.600135509282717,0.600135509282717,"[np.float64(1.0), np.float64(0.2826086956521739), np.float64(0.0)]","[np.float64(0.9583191946612374), np.float64(0.39216354344122656), np.float64(0.31229597388465724)]","[np.float64(0.9583191946612374), np.float64(0.003409090909090909), np.float64(0.5492277992277992), np.float64(0.417960088691796)]","[np.float64(0.9026548672566371), np.float64(0.546583850931677), np.float64(0.376)]","[np.float64(0.9026548672566371), np.float64(0.546583850931677), np.float64(0.376)]","[np.float64(0.9583191946612374), np.float64(0.0013175230566534915), np.float64(0.47419354838709676), np.float64(0.06869009584664537), np.float64(0.0), np.float64(0.07279693486590039), np.float64(0.5181159420289855)]",0.32093454893818035,0.2990618912637884,0.27743674307998206
6,3.562129071855781,1.8563162470920442,1.1636109430932224,0.5422018822282553,1.530204388539249,0.3261118579634839,4.587931485133638,2.088814176862247,1.6453604871512166,0.8537568128073605,1.7792060675889874,0.3096081081788865,0.5512630014858841,0.8592589153046062,0.8515044576523031,0.831027117384844,0.6433878157503715,0.6433878157503715,0.36966256586232493,0.6366932772672932,0.5891078593578168,0.672951409981111,0.673263124386556,0.4777203686399531,0.5100367353680241,0.4186242301485842,0.5630416094102128,0.5604032320123125,0.4040720718786181,0.5153608407302287,0.39722643853211587,0.5422555179694777,0.5424141948367831,"[np.float64(0.9424778761061947), np.float64(0.4906832298136646), np.float64(0.0)]","[np.float64(0.9568487727632621), np.float64(0.5253833049403748), np.float64(0.04787812840043525)]","[np.float64(0.9568487727632621), np.float64(0.010227272727272727), np.float64(0.6597490347490348), np.float64(0.04767184035476718)]","[np.float64(0.8761061946902655), np.float64(0.6770186335403726), np.float64(0.136)]","[np.float64(0.8495575221238938), np.float64(0.6956521739130435), np.float64(0.136)]","[np.float64(0.9568487727632621), np.float64(0.007905138339920948), np.float64(0.6083870967741936), np.float64(0.009584664536741214), np.float64(0.0), np.float64(0.022988505747126436), np.float64(0.03985507246376811)]",0.3130843656378487,0.2350813215178589,0.21511400566715427
7,3.5077604139592014,1.8360087603414799,1.1352314593186235,0.5365201956250489,1.517658368763277,0.318350391566364,4.59266446605988,2.0946016463752315,1.6281009151956802,0.8699619043120999,1.7761722445841712,0.31842940099515266,0.575037147102526,0.8346489598811293,0.8282875185735513,0.8027024517087668,0.662704309063893,0.6716196136701337,0.7187345679012346,0.5982028188339054,0.5873591595458674,0.6622645015221607,0.6695202815114484,0.5026957621063046,0.5816990153362434,0.4494976443042169,0.6121939940270068,0.6184051741512303,0.43454032107187057,0.5862943494958154,0.41784251105994774,0.6202107750730814,0.6271949481243918,"[np.float64(0.9778761061946902), np.float64(0.5062111801242236), np.float64(0.024)]","[np.float64(0.9147155299174301), np.float64(0.5148211243611585), np.float64(0.31556039173014144)]","[np.float64(0.9147155299174301), np.float64(0.0022727272727272726), np.float64(0.7413127413127413), np.float64(0.13968957871396895)]","[np.float64(0.7920353982300885), np.float64(0.6925465838509317), np.float64(0.352)]","[np.float64(0.7920353982300885), np.float64(0.7111801242236024), np.float64(0.352)]","[np.float64(0.9147155299174301), np.float64(0.0013175230566534915), np.float64(0.6116129032258064), np.float64(0.004792332268370607), np.float64(0.0), np.float64(0.18582375478927204), np.float64(0.2318840579710145)]",0.3039113248293947,0.27859230017550674,0.2562469842864808
8,3.4491020609009064,1.7894494435565789,1.1184438474286915,0.5412087663692438,1.4807676032374977,0.3086818394482683,4.520349220989012,2.073868515937194,1.6121022121135133,0.8343784886934636,1.7590514750438204,0.3148170387488444,0.5185735512630015,0.8599089895988113,0.8634379643387816,0.8381779346210996,0.6329866270430906,0.637444279346211,0.6850726004400837,0.6204815532645552,0.6326353232296248,0.6400160062260593,0.6426557334305958,0.46260627713955915,0.5378266171097471,0.46775754882487547,0.5953328569596364,0.5984384470217483,0.3827063855580144,0.5686086657931574,0.4842086924991348,0.5830920393242257,0.5867990179458139,"[np.float64(0.9867256637168141), np.float64(0.38509316770186336), np.float64(0.016)]","[np.float64(0.9687252573238322), np.float64(0.3955706984667802), np.float64(0.24918389553862894)]","[np.float64(0.9687252573238322), np.float64(0.003409090909090909), np.float64(0.5574324324324325), np.float64(0.34146341463414637)]","[np.float64(0.9292035398230089), np.float64(0.5527950310559007), np.float64(0.304)]","[np.float64(0.9292035398230089), np.float64(0.562111801242236), np.float64(0.304)]","[np.float64(0.9687252573238322), np.float64(0.0013175230566534915), np.float64(0.4432258064516129), np.float64(0.1501597444089457), np.float64(0.0), np.float64(0.12452107279693486), np.float64(0.2717391304347826)]",0.349349325325259,0.2799555049246802,0.2877126064673846
9,3.430904839272048,1.7846783425259052,1.1147697358839423,0.5314567573210698,1.4735225788449164,0.311155766303951,4.529299541467729,2.09165927776597,1.6085188774397536,0.8291213772417176,1.7733141604799898,0.31834512447125835,0.5349182763744428,0.8629271916790491,0.862462852897474,0.8391066121842496,0.6196136701337296,0.62555720653789,0.5825918762088974,0.6483303661823367,0.5897948421954683,0.6382645745520333,0.6409062693978895,0.4796398614851866,0.5501589216066518,0.46694348154413473,0.5840723355136591,0.587333663130508,0.4139732491352494,0.5845134902506262,0.4807518771297628,0.5685979295327331,0.573916632679453,"[np.float64(0.9778761061946902), np.float64(0.41304347826086957), np.float64(0.048)]","[np.float64(0.9660671869697998), np.float64(0.43304940374787054), np.float64(0.2513601741022851)]","[np.float64(0.9660671869697998), np.float64(0.003409090909090909), np.float64(0.5801158301158301), np.float64(0.3181818181818182)]","[np.float64(0.9424778761061947), np.float64(0.5217391304347826), np.float64(0.288)]","[np.float64(0.9336283185840708), np.float64(0.5403726708074534), np.float64(0.288)]","[np.float64(0.9660671869697998), np.float64(0.0013175230566534915), np.float64(0.5141935483870967), np.float64(0.05910543130990415), np.float64(0.0), np.float64(0.07088122605363985), np.float64(0.42391304347826086)]",0.3405008692149856,0.29078256560790783,0.28069824174203317
10,3.3887436572820118,1.7551415658918983,1.0842621479036108,0.549339945870057,1.4484150386231263,0.3067265253758721,4.559527043418997,2.078564572758774,1.6072573329291642,0.8737051347242972,1.7734503784943758,0.3051141887372608,0.6017830609212481,0.8593517830609212,0.8654346210995543,0.8383172362555721,0.6478454680534919,0.6597325408618128,0.6512805250593652,0.6104686692497268,0.577039082439959,0.6382565948186123,0.6450091294921217,0.5333741548947398,0.5476137363269157,0.5173992822284129,0.6182968541013943,0.6243797797687756,0.4917697282300764,0.5727943171445631,0.5177151399487552,0.6071566091126316,0.6177950686900919,"[np.float64(0.9513274336283186), np.float64(0.5527950310559007), np.float64(0.096)]","[np.float64(0.9645967650718245), np.float64(0.41056218057921634), np.float64(0.2676822633297062)]","[np.float64(0.9645967650718245), np.float64(0.0125), np.float64(0.5004826254826255), np.float64(0.5920177383592018)]","[np.float64(0.9247787610619469), np.float64(0.562111801242236), np.float64(0.368)]","[np.float64(0.9026548672566371), np.float64(0.6024844720496895), np.float64(0.368)]","[np.float64(0.9645967650718245), np.float64(0.006587615283267457), np.float64(0.3774193548387097), np.float64(0.40415335463258784), np.float64(0.0), np.float64(0.1532567049808429), np.float64(0.2717391304347826)]",0.3298135097601206,0.31110756074885926,0.31216985193571045
